,year,state_po,county,FIPS,candidatevotes_rep,totalvotes,candidatevotes_dem,raw_lean,adjusted_lean
5973,2004,UT,Weber,49057.0,51199.0,72691,19862.0,0.43109876050680274,0.4063039241134507
5974,2004,VT,Addison,50001.0,7077.0,18579,11147.0,-0.2190645352279455,-0.24385937162129756
5975,2004,VT,Bennington,50003.0,7616.0,19065,11069.0,-0.18111723052714396,-0.20591206692049602
5976,2004,VT,Caledonia,50005.0,6765.0,14211,7106.0,-0.023995496446414744,-0.0487903328397668
5977,2004,VT,Chittenden,50007.0,26422.0,77696,49369.0,-0.29534338962108725,-0.3201382260144393
5978,2004,VT,Essex,50009.0,1591.0,2937,1276.0,0.10725229826353416,0.0824574618701821
5979,2004,VT,Franklin,50011.0,8936.0,19920,10598.0,-0.08343373493975903,-0.10822857133311109
5980,2004,VT,Grand Isle,50013.0,1754.0,4077,2246.0,-0.12067696835908753,-0.1454718047524396
5981,2004,VT,Lamoille,50015.0,4260.0,12181,7636.0,-0.27715294310811917,-0.3019477795014712
5982,2004,VT,Orange,50017.0,6421.0,14895,8159.0,-0.1166834508224236,-0.14147828721577566
5983,2004,VT,Orleans,50019.0,5666.0,12242,6330.0,-0.05423950334912592,-0.07903433974247798
5984,2004,VT,Rutland,50021.0,14440.0,30975,15904.0,-0.04726392251815986,-0.07205875891151192
5985,2004,VT,Washington,50023.0,11461.0,31448,19177.0,-0.24535741541592465,-0.2701522518092767
5986,2004,VT,Windham,50025.0,7280.0,23316,15489.0,-0.3520758277577629,-0.376870664151115
5987,2004,VT,Windsor,50027.0,11491.0,30767,18561.0,-0.2297916598953424,-0.25458649628869445
5988,2004,VA,Accomack,51001.0,7726.0,13356,5518.0,0.165318957771788,0.14052412137843595
5989,2004,VA,Albemarle,51003.0,21189.0,43726,22088.0,-0.02055984997484339,-0.04535468636819545
5990,2004,VA,Alleghany,51005.0,3962.0,7195,3203.0,0.10548992355802644,0.08069508716467438
5991,2004,VA,Amelia,51007.0,3499.0,5397,1862.0,0.30331665740226055,0.2785218210089085
5992,2004,VA,Amherst,51009.0,7758.0,12695,4866.0,0.22780622292241037,0.2030113865290583
5993,2004,VA,Appomattox,51011.0,4366.0,6655,2191.0,0.3268219383921863,0.30202710199883426
5994,2004,VA,Arlington,51013.0,29635.0,94650,63987.0,-0.3629371368198627,-0.3877319732132148
5995,2004,VA,Augusta,51015.0,22100.0,29704,7019.0,0.5077093994074872,0.4829145630141351
5996,2004,VA,Bath,51017.0,1432.0,2282,828.0,0.26468010517090274,0.23988526877755068
5997,2004,VA,Bedford,51019.0,21925.0,31404,9102.0,0.40832378041013884,0.3835289440167868
5998,2004,VA,Bland,51021.0,1962.0,2865,846.0,0.38952879581151834,0.3647339594181663
5999,2004,VA,Botetourt,51023.0,10865.0,15797,4801.0,0.38387035513072104,0.359075518737369
6000,2004,VA,Brunswick,51025.0,2852.0,6926,4062.0,-0.1747040138608143,-0.19949885025416636
6001,2004,VA,Buchanan,51027.0,4507.0,9829,5275.0,-0.07813612778512563,-0.10293096417847769
6002,2004,VA,Buckingham,51029.0,3185.0,6027,2789.0,0.06570433051269287,0.040909494119340806
6003,2004,VA,Campbell,51031.0,15891.0,22997,6862.0,0.3926164282297691,0.36782159183641705
6004,2004,VA,Caroline,51033.0,4999.0,9954,4878.0,0.01215591721920839,-0.01263891917414367
6005,2004,VA,Carroll,51035.0,8173.0,12128,3888.0,0.3533146437994723,0.32851980740612025
6006,2004,VA,Charles City,51036.0,1254.0,3439,2155.0,-0.2619947659203256,-0.28678960231367767
6007,2004,VA,Charlotte,51037.0,3166.0,5438,2223.0,0.17340934166973154,0.14861450527637948
6008,2004,VA,Chesterfield,51041.0,83745.0,133814,49346.0,0.2570657778707759,0.23227094147742383
6009,2004,VA,Clarke,51043.0,3741.0,6505,2699.0,0.16018447348193698,0.13538963708858492
6010,2004,VA,Craig,51045.0,1706.0,2621,901.0,0.3071346814193056,0.28233984502595355
6011,2004,VA,Culpeper,51047.0,10026.0,15605,5476.0,0.2915732137135533,0.26677837732020127
6012,2004,VA,Cumberland,51049.0,2377.0,4126,1721.0,0.1589917595734368,0.13419692318008475
6013,2004,VA,Dickenson,51051.0,3591.0,7406,3761.0,-0.022954361328652417,-0.04774919772200448
6014,2004,VA,Dinwiddie,51053.0,6193.0,10839,4569.0,0.14982932004797483,0.12503448365462277
6015,2004,VA,Essex,51057.0,2304.0,4344,2007.0,0.0683701657458563,0.043575329352504244
6016,2004,VA,Fairfax,51059.0,211980.0,461379,245671.0,-0.07302239590445164,-0.0978172322978037
6017,2004,VA,Fauquier,51061.0,19011.0,29915,10712.0,0.2774193548387097,0.25262451844535766
6018,2004,VA,Floyd,51063.0,4162.0,6734,2488.0,0.24858924858924858,0.22379441219589652
6019,2004,VA,Fluvanna,51065.0,6458.0,10957,4415.0,0.1864561467554987,0.16166131036214665
6020,2004,VA,Franklin,51067.0,14048.0,22223,8002.0,0.2720604778832741,0.24726564148992203
6021,2004,VA,Frederick,51069.0,19386.0,28540,8853.0,0.3690609670637701,0.34426613067041806
6022,2004,VA,Giles,51071.0,4320.0,7498,3047.0,0.169778607628701,0.14498377123534895
6023,2004,VA,Gloucester,51073.0,11084.0,16333,5105.0,0.36606869527949554,0.3412738588861435
6024,2004,VA,Goochland,51075.0,6668.0,10338,3583.0,0.2984136196556394,0.27361878326228734
6025,2004,VA,Grayson,51077.0,4655.0,7137,2430.0,0.3117556396244921,0.28696080323114004
6026,2004,VA,Greene,51079.0,4570.0,6939,2240.0,0.33578325407119186,0.3109884176778398
6027,2004,VA,Greensville,51081.0,1732.0,4258,2514.0,-0.18365429779239079,-0.20844913418574285
6028,2004,VA,Halifax,51083.0,8363.0,14656,6220.0,0.14621997816593885,0.12142514177258679
6029,2004,VA,Hanover,51085.0,35404.0,49611,13941.0,0.4326258289492249,0.40783099255587285
6030,2004,VA,Henrico,51087.0,71809.0,133418,60864.0,0.08203540751622718,0.05724057112287512
6031,2004,VA,Henry,51089.0,13358.0,23458,9851.0,0.14950123625202483,0.12470639985867277
6032,2004,VA,Highland,51091.0,982.0,1520,522.0,0.30263157894736836,0.2778367425540163
6033,2004,VA,Isle of Wight,51093.0,9929.0,15871,5871.0,0.2556864721819671,0.23089163578861505
6034,2004,VA,James City,51095.0,18949.0,31090,11934.0,0.22563525249276295,0.2008404160994109
6035,2004,VA,King and Queen,51097.0,1737.0,3286,1506.0,0.0702982349360925,0.045503398542740436
6036,2004,VA,King George,51099.0,5124.0,7921,2739.0,0.301098346168413,0.27630350977506096
6037,2004,VA,King William,51101.0,4397.0,6872,2436.0,0.28536088474970894,0.2605660483563569
6038,2004,VA,Lancaster,51103.0,3724.0,6230,2477.0,0.20016051364365972,0.17536567725030766
6039,2004,VA,Lee,51105.0,5664.0,9770,4005.0,0.1698055271238485,0.14501069073049644
6040,2004,VA,Loudoun,51107.0,60382.0,108430,47271.0,0.120916720464816,0.09612188407146394
6041,2004,VA,Louisa,51109.0,7083.0,12035,4844.0,0.1860407145824678,0.16124587818911573
6042,2004,VA,Lunenburg,51111.0,2858.0,5245,2362.0,0.09456625357483323,0.06977141718148117
6043,2004,VA,Madison,51113.0,3556.0,5772,2176.0,0.23908523908523915,0.2142904026918871
6044,2004,VA,Mathews,51115.0,3497.0,5129,1589.0,0.3720023396373562,0.3472075032440041
6045,2004,VA,Mecklenburg,51117.0,7319.0,12780,5293.0,0.158528951486698,0.13373411509334593
6046,2004,VA,Middlesex,51119.0,3336.0,5377,1914.0,0.2644597359122187,0.23966489951886666
6047,2004,VA,Montgomery,51121.0,17070.0,31515,14128.0,0.09335237188640327,0.06855753549305121
6048,2004,VA,Nelson,51125.0,3539.0,7139,3543.0,-0.0005603025633842407,-0.0253551389567363
6049,2004,VA,New Kent,51127.0,5414.0,7946,2443.0,0.37389881701485017,0.3491039806214981
6050,2004,VA,Northampton,51131.0,2669.0,5499,2775.0,-0.01927623204218948,-0.04407106843554154
6051,2004,VA,Northumberland,51133.0,3832.0,6409,2548.0,0.20034326728038693,0.17554843088703487
6052,2004,VA,Nottoway,51135.0,3303.0,6030,2635.0,0.11077943615257052,0.08598459975921846
6053,2004,VA,Orange,51137.0,7749.0,12928,5015.0,0.21147896039603958,0.18668412400268752
6054,2004,VA,Page,51139.0,6221.0,9603,3324.0,0.3016765594085181,0.27688172301516606
6055,2004,VA,Patrick,51141.0,5507.0,8215,2572.0,0.357273280584297,0.33247844419094497
6056,2004,VA,Pittsylvania,51143.0,17673.0,27417,9274.0,0.30634278002699056,0.2815479436336385
6057,2004,VA,Powhatan,51145.0,8955.0,12163,3112.0,0.48039135081805473,0.45559651442470267
6058,2004,VA,Prince Edward,51147.0,3571.0,7316,3632.0,-0.008337889557135048,-0.03313272595048711
6059,2004,VA,Prince George,51149.0,8131.0,13254,5066.0,0.23125094311151356,0.2064561067181615
6060,2004,VA,Prince William,51153.0,69776.0,132063,61271.0,0.06440108130210581,0.03960624490875375
6061,2004,VA,Pulaski,51155.0,8769.0,14251,5310.0,0.242719809136201,0.21792497274284894
6062,2004,VA,Rappahannock,51157.0,2172.0,4050,1837.0,0.08271604938271604,0.05792121298936398
6063,2004,VA,Richmond,51159.0,2082.0,3361,1243.0,0.2496280868789051,0.22483325048555303
6064,2004,VA,Roanoke,51161.0,30596.0,46973,16082.0,0.3089860132416495,0.2841911768482974
6065,2004,VA,Rockbridge,51163.0,5412.0,9181,3627.0,0.19442326543949462,0.16962842904614256
6066,2004,VA,Rockingham,51165.0,21737.0,29216,7273.0,0.49507119386637455,0.4702763574730225
6067,2004,VA,Russell,51167.0,6077.0,11423,5167.0,0.07966383612010858,0.05486899972675652
6068,2004,VA,Scott,51169.0,6479.0,9967,3324.0,0.3165445971706632,0.29174976077731113
6069,2004,VA,Shenandoah,51171.0,11820.0,17146,5186.0,0.3869123993934446,0.3621175630000925
6070,2004,VA,Smyth,51173.0,7906.0,12319,4143.0,0.3054631057715724,0.2806682693782203
6071,2004,VA,Southampton,51175.0,4018.0,7492,3431.0,0.0783502402562733,0.053555403862921236
6072,2004,VA,Spotsylvania,51177.0,28527.0,45445,16623.0,0.2619430080316867,0.23714817163833463
6073,2004,VA,Stafford,51179.0,28500.0,45986,17208.0,0.24555299438959688,0.22075815799624482
6074,2004,VA,Surry,51181.0,1543.0,3522,1954.0,-0.11669505962521293,-0.141489896018565
6075,2004,VA,Sussex,51183.0,1890.0,4345,2420.0,-0.12197928653624851,-0.14677412292960057
6076,2004,VA,Tazewell,51185.0,10039.0,17480,7184.0,0.16332951945080093,0.13853468305744887
6077,2004,VA,Warren,51187.0,8600.0,14068,5241.0,0.23876883707705432,0.21397400068370226
6078,2004,VA,Washington,51191.0,14749.0,22514,7339.0,0.3291285422403838,0.30433370584703173
6079,2004,VA,Westmoreland,51193.0,3433.0,6848,3370.0,0.009199766355140138,-0.015595070038211922
6080,2004,VA,Wise,51195.0,8330.0,14312,5802.0,0.17663499161542756,0.1518401552220755
6081,2004,VA,Wythe,51197.0,7911.0,11554,3581.0,0.3747619871905833,0.34996715079723123
6082,2004,VA,York,51199.0,19396.0,29880,10276.0,0.3052208835341365,0.28042604714078445
6083,2004,VA,Alexandria,51510.0,19844.0,61515,41116.0,-0.34580183695033734,-0.3705966733436894
6084,2004,VA,Bedford,51515.0,1472.0,2542,1042.0,0.1691581431943352,0.14436330680098314
6085,2004,VA,Bristol,51520.0,4275.0,6724,2400.0,0.2788518738845925,0.2540570374912404
6086,2004,VA,Buena Vista,51530.0,1417.0,2389,936.0,0.20133947258267054,0.17654463618931848
6087,2004,VA,Charlottesville,51540.0,4172.0,15450,11088.0,-0.4476375404530744,-0.47243237684642647
6088,2004,VA,Chesapeake,51550.0,52283.0,91541,38744.0,0.14790094056215242,0.12310610416880036
6089,2004,VA,Colonial Heights,51570.0,6129.0,8231,2061.0,0.49422913376260474,0.4694342973692527
6090,2004,VA,Covington,51580.0,1104.0,2301,1179.0,-0.03259452411994784,-0.0573893605132999
6091,2004,VA,Danville,51590.0,9399.0,19112,9436.0,-0.0019359564671410645,-0.026730792860493124
6092,2004,VA,Emporia,51595.0,970.0,2221,1247.0,-0.1247185952273751,-0.14951343162072717
6093,2004,VA,Fairfax,51600.0,5045.0,10546,5395.0,-0.033187938554902374,-0.057982774948254434
6094,2004,VA,Falls Church,51610.0,2074.0,6098,3944.0,-0.30665792062971464,-0.3314527570230667
6095,2004,VA,Franklin,51620.0,1613.0,3536,1910.0,-0.08399321266968324,-0.1087880490630353
6096,2004,VA,Fredericksburg,51630.0,3390.0,7542,4085.0,-0.09215062317687617,-0.11694545957022823
6097,2004,VA,Galax,51640.0,1336.0,2335,987.0,0.14946466809421838,0.12466983170086632
6098,2004,VA,Hampton,51650.0,23399.0,55741,32016.0,-0.15458997865126212,-0.17938481504461418
6099,2004,VA,Harrisonburg,51660.0,6165.0,11030,4726.0,0.1304623753399819,0.10566753894662984
6100,2004,VA,Hopewell,51670.0,4251.0,7936,3573.0,0.08543346774193544,0.06063863134858338
6101,2004,VA,Lexington,51678.0,982.0,2349,1340.0,-0.1524052788420604,-0.17720011523541246
6102,2004,VA,Lynchburg,51680.0,14400.0,26340,11727.0,0.10148063781321187,0.07668580141985981
6103,2004,VA,Manassas,51683.0,7257.0,12903,5562.0,0.13136479888398045,0.10656996249062839
6104,2004,VA,Manassas Park,51685.0,1807.0,3332,1498.0,0.09273709483793519,0.06794225844458313
6105,2004,VA,Martinsville,51690.0,2538.0,5603,3036.0,-0.0888809566303766,-0.11367579302372866
6106,2004,VA,Newport News,51700.0,32208.0,67952,35319.0,-0.04578231692959739,-0.07057715332294945
6107,2004,VA,Norfolk,51710.0,26401.0,70570,43518.0,-0.24255349298568796,-0.26734832937904
6108,2004,VA,Norton,51720.0,768.0,1504,725.0,0.028590425531914876,0.003795589138562816
6109,2004,VA,Petersburg,51730.0,2238.0,11949,9682.0,-0.6229810025943593,-0.6477758389877113
6110,2004,VA,Poquoson,51735.0,5004.0,6480,1424.0,0.5524691358024691,0.527674299409117
6111,2004,VA,Portsmouth,51740.0,15212.0,39534,24112.0,-0.2251226792128294,-0.24991751560618147
6112,2004,VA,Radford,51750.0,2564.0,4845,2244.0,0.06604747162022706,0.041252635226875
6113,2004,VA,Richmond,51760.0,21637.0,74325,52167.0,-0.4107635385132863,-0.43555837490663835
6114,2004,VA,Roanoke,51770.0,16661.0,36000,18862.0,-0.061138888888888854,-0.08593372528224091
6115,2004,VA,Salem,51775.0,7115.0,11484,4254.0,0.24912922326715425,0.2243343868738022
6116,2004,VA,Staunton,51790.0,5805.0,9629,3756.0,0.2127946827292554,0.18799984633590333
6117,2004,VA,Suffolk,51800.0,16763.0,32189,15233.0,0.04753176550995686,0.022736929116604798
6118,2004,VA,Virginia Beach,51810.0,103752.0,175687,70666.0,0.18832355268175793,0.16352871628840587
6119,2004,VA,Waynesboro,51820.0,5092.0,7963,2792.0,0.28883586587969357,0.2640410294863415
6120,2004,VA,Williamsburg,51830.0,2064.0,4320,2216.0,-0.03518518518518515,-0.05998002157853721
6121,2004,VA,Winchester,51840.0,5283.0,9343,3967.0,0.1408541153804988,0.11605927898714674
6122,2004,WA,Adams,53001.0,3751.0,5127,1315.0,0.47513165593914575,0.4503368195457937
6123,2004,WA,Asotin,53003.0,5320.0,8786,3319.0,0.22774869109947643,0.20295385470612437
6124,2004,WA,Benton,53005.0,44350.0,66886,21549.0,0.34089346051490593,0.3160986241215539
6125,2004,WA,Chelan,53007.0,18482.0,29396,10471.0,0.2725200707579262,0.24772523436457417
6126,2004,WA,Clallam,53009.0,18871.0,36766,17049.0,0.0495566556057227,0.02476181921237064
6127,2004,WA,Clark,53011.0,88646.0,170439,79538.0,0.05343847358879128,0.02864363719543922
6128,2004,WA,Columbia,53013.0,1470.0,2107,605.0,0.41053630754627435,0.3857414711529223
6129,2004,WA,Cowlitz,53015.0,20217.0,42473,21589.0,-0.03230287476749938,-0.05709771116085144
6130,2004,WA,Douglas,53017.0,8900.0,13372,4306.0,0.34355369428656896,0.3187588578932169
6131,2004,WA,Ferry,53019.0,2019.0,3341,1201.0,0.2448368751870697,0.22004203879371764
6132,2004,WA,Franklin,53021.0,10757.0,16159,5188.0,0.34463766322173406,0.319842826828382
6133,2004,WA,Garfield,53023.0,935.0,1320,365.0,0.4318181818181819,0.4070233454248298
6134,2004,WA,Grant,53025.0,17799.0,25995,7779.0,0.3854587420657819,0.36066390567242984
6135,2004,WA,Grays Harbor,53027.0,12871.0,27953,14583.0,-0.06124566236182161,-0.08604049875517367
6136,2004,WA,Island,53029.0,19754.0,38559,18216.0,0.039886926528177546,0.015092090134825487
6137,2004,WA,Jefferson,53031.0,6650.0,18616,11610.0,-0.2664374731413837,-0.2912323095347358
6138,2004,WA,King,53033.0,301043.0,893534,580378.0,-0.3126182103870698,-0.33741304678042183
6139,2004,WA,Kitsap,53035.0,55608.0,118453,60796.0,-0.04379796206090181,-0.06859279845425387
6140,2004,WA,Kittitas,53037.0,9052.0,16084,6731.0,0.14430489927878637,0.11951006288543431
6141,2004,WA,Klickitat,53039.0,5016.0,9237,4036.0,0.10609505250622497,0.08130021611287291
6142,2004,WA,Lewis,53041.0,21042.0,32428,10726.0,0.3181201430862217,0.29332530669286966
6143,2004,WA,Lincoln,53043.0,4015.0,5811,1706.0,0.39734985372569265,0.3725550173323406
6144,2004,WA,Mason,53045.0,11987.0,25394,12894.0,-0.035717098527211166,-0.060511934920563226
6145,2004,WA,Okanogan,53047.0,9636.0,16342,6309.0,0.2035858524048464,0.17879101601149433
6146,2004,WA,Pacific,53049.0,4634.0,10431,5570.0,-0.08973252804141496,-0.11452736443476702
6147,2004,WA,Pend Oreille,53051.0,3693.0,6198,2310.0,0.22313649564375604,0.19834165925040398
6148,2004,WA,Pierce,53053.0,150783.0,313331,158231.0,-0.023770389779498302,-0.04856522617285036
6149,2004,WA,San Juan,53055.0,3290.0,10088,6589.0,-0.3270222045995242,-0.35181704099287625
6150,2004,WA,Skagit,53057.0,26139.0,52230,25131.0,0.01929925330269955,-0.005495583090652512
6151,2004,WA,Skamania,53059.0,2695.0,5159,2374.0,0.062221360728823394,0.037426524335471334
6152,2004,WA,Snohomish,53061.0,134317.0,294997,156468.0,-0.07508889920914452,-0.09988373560249658
6153,2004,WA,Spokane,53063.0,111606.0,202587,87490.0,0.11904021482128668,0.09424537842793462
6154,2004,WA,Stevens,53065.0,13015.0,20340,6822.0,0.30447394296951824,0.2796791065761662
6155,2004,WA,Thurston,53067.0,47992.0,112789,62650.0,-0.12995948186436623,-0.1547543182577183
6156,2004,WA,Wahkiakum,53069.0,1171.0,2235,1021.0,0.06711409395973161,0.04231925756637955
6157,2004,WA,Walla Walla,53071.0,14323.0,22925,8257.0,0.2646019629225736,0.23980712652922154
6158,2004,WA,Whatcom,53073.0,40296.0,90394,48268.0,-0.08819169413899153,-0.11298653053234359
6159,2004,WA,Whitman,53075.0,9397.0,18012,8287.0,0.06162558294470355,0.03683074655135149
6160,2004,WA,Yakima,53077.0,43352.0,72790,28474.0,0.2043962082703668,0.17960137187701475
6161,2004,WV,Barbour,54001.0,4004.0,6655,2610.0,0.20946656649135992,0.18467173009800786
6162,2004,WV,Berkeley,54003.0,21293.0,33785,12244.0,0.26784075773272165,0.24304592133936959
6163,2004,WV,Boone,54005.0,4207.0,10198,5933.0,-0.16924887232790742,-0.19404370872125948
6164,2004,WV,Braxton,54007.0,2986.0,6051,3035.0,-0.008097835068583747,-0.03289267146193581
6165,2004,WV,Brooke,54009.0,5189.0,10773,5493.0,-0.028218694885361606,-0.053013531278713666
6166,2004,WV,Cabell,54011.0,21035.0,37950,16583.0,0.11731225296442688,0.09251741657107482
6167,2004,WV,Calhoun,54013.0,1360.0,2661,1266.0,0.03532506576475014,0.010530229371398081
6168,2004,WV,Clay,54015.0,2198.0,4072,1835.0,0.08914538310412573,0.06435054671077367
6169,2004,WV,Doddridge,54017.0,2362.0,3179,800.0,0.4913494809688581,0.46655464457550605
6170,2004,WV,Fayette,54019.0,7881.0,16967,8971.0,-0.0642423528024989,-0.08903718919585096
6171,2004,WV,Gilmer,54021.0,1665.0,2852,1159.0,0.17741935483870974,0.15262451844535768
6172,2004,WV,Grant,54023.0,4063.0,5047,963.0,0.6142262730334853,0.5894314366401332
6173,2004,WV,Greenbrier,54025.0,8358.0,14553,6084.0,0.1562564419707277,0.13146160557737563
6174,2004,WV,Hampshire,54027.0,5489.0,7996,2455.0,0.3794397198599299,0.35464488346657785
6175,2004,WV,Hancock,54029.0,7298.0,14321,6906.0,0.027372390196215346,0.002577553802863286
6176,2004,WV,Hardy,54031.0,3635.0,5276,1617.0,0.38248673237300984,0.3576918959796578
6177,2004,WV,Harrison,54033.0,17111.0,30588,13238.0,0.1266182816790899,0.10182344528573783
6178,2004,WV,Jackson,54035.0,7686.0,13158,5384.0,0.17495060039519683,0.15015576400184477
6179,2004,WV,Jefferson,54037.0,10539.0,19993,9301.0,0.061921672585404874,0.037126836192052814
6180,2004,WV,Kanawha,54039.0,44430.0,87928,43010.0,0.016149576926576314,-0.008645259466775745
6181,2004,WV,Lewis,54041.0,4445.0,6999,2475.0,0.2814687812544649,0.25667394486111283
6182,2004,WV,Lincoln,54043.0,4102.0,8312,4048.0,0.006496631376323392,-0.018298205017028668
6183,2004,WV,Logan,54045.0,7047.0,14987,7877.0,-0.05538133048642152,-0.08017616687977358
6184,2004,WV,McDowell,54047.0,2762.0,7299,4501.0,-0.23825181531716677,-0.26304665171051883
6185,2004,WV,Marion,54049.0,12150.0,25194,12771.0,-0.02464872588711603,-0.04944356228046809
6186,2004,WV,Marshall,54051.0,8516.0,15072,6435.0,0.1380705944798301,0.11327575808647805
6187,2004,WV,Mason,54053.0,6487.0,11990,5408.0,0.08999165971643036,0.0651968233230783
6188,2004,WV,Mercer,54055.0,13057.0,22379,9178.0,0.1733321417400241,0.14853730534667203
6189,2004,WV,Mineral,54057.0,7854.0,11461,3518.0,0.37832649856033507,0.353531662166983
6190,2004,WV,Mingo,54059.0,4612.0,10655,5983.0,-0.1286719849835758,-0.15346682137692785
6191,2004,WV,Monongalia,54061.0,17670.0,34306,16313.0,0.03955576284031953,0.01476092644696747
6192,2004,WV,Monroe,54063.0,3590.0,5951,2311.0,0.21492186187195422,0.19012702547860216
6193,2004,WV,Morgan,54065.0,4511.0,6847,2272.0,0.3270045275303053,0.30220969113695323
6194,2004,WV,Nicholas,54067.0,5485.0,10351,4788.0,0.06733648922809388,0.04254165283474182
6195,2004,WV,Ohio,54069.0,11694.0,20392,8543.0,0.15452138093369955,0.1297265445403475
6196,2004,WV,Pendleton,54071.0,2146.0,3544,1381.0,0.21585778781038378,0.19106295141703172
6197,2004,WV,Pleasants,54073.0,2061.0,3435,1349.0,0.20727802037845705,0.182483183985105
6198,2004,WV,Pocahontas,54075.0,2295.0,3918,1573.0,0.18427769270035732,0.15948285630700526
6199,2004,WV,Preston,54077.0,7855.0,11929,3963.0,0.3262637270517227,0.3014688906583706
6200,2004,WV,Putnam,54079.0,15716.0,25151,9301.0,0.2550594409765019,0.23026460458314985
6201,2004,WV,Raleigh,54081.0,18519.0,30525,11815.0,0.21962325962325968,0.19482842322990762
6202,2004,WV,Randolph,54083.0,6512.0,11490,4892.0,0.14099216710182771,0.11619733070847565
6203,2004,WV,Ritchie,54085.0,3086.0,4196,1070.0,0.4804575786463298,0.45566274225297776
6204,2004,WV,Roane,54087.0,3440.0,6100,2612.0,0.13573770491803278,0.11094286852468072
6205,2004,WV,Summers,54089.0,2978.0,5524,2504.0,0.08580738595220855,0.06101254955885649
6206,2004,WV,Taylor,54091.0,3893.0,6551,2617.0,0.19477942298885664,0.16998458659550458
6207,2004,WV,Tucker,54093.0,2179.0,3600,1400.0,0.2163888888888889,0.19159405249553685
6208,2004,WV,Tyler,54095.0,2798.0,4245,1401.0,0.32909305064782096,0.3042982142544689
6209,2004,WV,Upshur,54097.0,6191.0,9293,3034.0,0.3397180673625309,0.31492323096917885
6210,2004,WV,Wayne,54099.0,10070.0,18609,8411.0,0.08915041109140742,0.06435557469805536
6211,2004,WV,Webster,54101.0,1724.0,3714,1965.0,-0.06488960689283796,-0.08968444328619002
6212,2004,WV,Wetzel,54103.0,3656.0,7038,3330.0,0.04631997726626885,0.021525140872916793
6213,2004,WV,Wirt,54105.0,1727.0,2654,896.0,0.31311228334589297,0.2883174469525409
6214,2004,WV,Wood,54107.0,24948.0,39227,14025.0,0.27845616539628315,0.2536613290029311
6215,2004,WV,Wyoming,54109.0,4985.0,8718,3694.0,0.14808442303280572,0.12328958663945366
6216,2004,WI,Adams,55001.0,4890.0,10456,5447.0,-0.05327084927314463,-0.07806568566649669
6217,2004,WI,Ashland,55003.0,3313.0,9199,5805.0,-0.2708990107620393,-0.2956938471553914
6218,2004,WI,Barron,55005.0,12030.0,23937,11696.0,0.013953294063583532,-0.010841542329768528
6219,2004,WI,Bayfield,55007.0,3754.0,9699,5845.0,-0.21558923600371177,-0.24038407239706383
6220,2004,WI,Brown,55009.0,67173.0,123294,54935.0,0.09925868249874287,0.07446384610539081
6221,2004,WI,Buffalo,55011.0,3502.0,7591,3998.0,-0.06534053484389407,-0.09013537123724613
6222,2004,WI,Burnett,55013.0,4743.0,9321,4499.0,0.02617744877159106,0.001382612378239001
6223,2004,WI,Calumet,55015.0,14721.0,25276,10290.0,0.17530463680962177,0.1505098004162697
6224,2004,WI,Chippewa,55017.0,15450.0,30524,14751.0,0.022900013104442396,-0.001894823288909664
6225,2004,WI,Clark,55019.0,7966.0,15125,6966.0,0.06611570247933884,0.041320866085986785
6226,2004,WI,Columbia,55021.0,14956.0,29555,14300.0,0.022195905938081517,-0.0025989304552705428
6227,2004,WI,Crawford,55023.0,3680.0,8459,4656.0,-0.1153800685660244,-0.14017490495937646
6228,2004,WI,Dane,55025.0,90369.0,274249,181052.0,-0.3306593643003256,-0.35545420069367767
6229,2004,WI,Dodge,55027.0,27201.0,44336,16690.0,0.23707596535546732,0.21228112896211526
6230,2004,WI,Door,55029.0,8910.0,17491,8367.0,0.03104453719055511,0.0062497007972030505
6231,2004,WI,Douglas,55031.0,8448.0,25187,16537.0,-0.3211577401040219,-0.345952576497374
6232,2004,WI,Dunn,55033.0,10879.0,23172,12039.0,-0.05006041774555503,-0.07485525413890709
6233,2004,WI,Eau Claire,55035.0,24653.0,55437,30068.0,-0.09767844580334434,-0.1224732821966964
6234,2004,WI,Florence,55037.0,1703.0,2724,993.0,0.26064610866372984,0.23585127227037778
6235,2004,WI,Fond du Lac,55039.0,33291.0,53036,19216.0,0.26538577569952493,0.24059093930617287
6236,2004,WI,Forest,55041.0,2608.0,5153,2509.0,0.01921210945080537,-0.00558272694254669
6237,2004,WI,Grant,55043.0,12208.0,25264,12864.0,-0.025965801139961997,-0.05076063753331406
6238,2004,WI,Green,55045.0,8497.0,18248,9575.0,-0.05907496711968435,-0.08386980351303641
6239,2004,WI,Green Lake,55047.0,6472.0,10178,3605.0,0.28168598938887796,0.2568911529955259
6240,2004,WI,Iowa,55049.0,5348.0,12542,7122.0,-0.14144474565460052,-0.16623958204795258
6241,2004,WI,Iron,55051.0,1884.0,3879,1956.0,-0.018561484918793503,-0.04335632131214556
6242,2004,WI,Jackson,55053.0,4387.0,9726,5249.0,-0.08862841867160187,-0.11342325506495393
6243,2004,WI,Jefferson,55055.0,23776.0,42115,17925.0,0.13892912264038937,0.11413428624703731
6244,2004,WI,Juneau,55057.0,6473.0,12379,5734.0,0.05969787543420302,0.03490303904085096
6245,2004,WI,Kenosha,55059.0,35587.0,76428,40107.0,-0.05914062908881562,-0.08393546548216768
6246,2004,WI,Kewaunee,55061.0,5970.0,11273,5175.0,0.07052248735917682,0.04572765096582476
