,year,state_po,county,FIPS,candidatevotes_rep,totalvotes,candidatevotes_dem,lean
9432,2008,WI,Shawano,55115.0,9538.0,20089,10259.0,-0.03589028821743245
9433,2008,WI,Sheboygan,55117.0,30801.0,62107,30395.0,0.006537105318241088
9434,2008,WI,Taylor,55119.0,4586.0,9346,4563.0,0.0024609458591910993
9435,2008,WI,Trempealeau,55121.0,4808.0,13314,8321.0,-0.2638575935105904
9436,2008,WI,Vernon,55123.0,5367.0,14075,8463.0,-0.21996447602131441
9437,2008,WI,Vilas,55125.0,7055.0,13750,6491.0,0.04101818181818179
9438,2008,WI,Walworth,55127.0,25485.0,50422,24177.0,0.02594105747491171
9439,2008,WI,Washburn,55129.0,4303.0,9112,4693.0,-0.04280070237050043
9440,2008,WI,Washington,55131.0,47729.0,74411,25719.0,0.2957896009998522
9441,2008,WI,Waukesha,55133.0,145152.0,232897,85339.0,0.2568216851226079
9442,2008,WI,Waupaca,55135.0,12232.0,25511,12952.0,-0.028223119438673505
9443,2008,WI,Waushara,55137.0,5770.0,11849,5868.0,-0.00827074014684781
9444,2008,WI,Winnebago,55139.0,37946.0,87677,48167.0,-0.11657561276047312
9445,2008,WI,Wood,55141.0,16581.0,39052,21710.0,-0.13133770357472085
9446,2008,WY,Albany,56001.0,7936.0,17201,8644.0,-0.04116039765129936
9447,2008,WY,Big Horn,56003.0,4045.0,5341,1108.0,0.5498970230293954
9448,2008,WY,Campbell,56005.0,13011.0,16385,2990.0,0.6115959719255417
9449,2008,WY,Carbon,56007.0,4331.0,6900,2336.0,0.28913043478260875
9450,2008,WY,Converse,56009.0,4922.0,6501,1380.0,0.5448392554991539
9451,2008,WY,Crook,56011.0,2967.0,3706,612.0,0.635456017269293
9452,2008,WY,Fremont,56013.0,11083.0,17715,6016.0,0.28602878916172736
9453,2008,WY,Goshen,56015.0,3942.0,5965,1832.0,0.3537300922045264
9454,2008,WY,Hot Springs,56017.0,1834.0,2564,619.0,0.47386895475819035
9455,2008,WY,Johnson,56019.0,3334.0,4375,908.0,0.5545142857142857
9456,2008,WY,Laramie,56021.0,24549.0,41806,16072.0,0.20276993732956994
9457,2008,WY,Lincoln,56023.0,6485.0,8615,1823.0,0.5411491584445735
9458,2008,WY,Natrona,56025.0,21906.0,33473,10475.0,0.34149911869267763
9459,2008,WY,Niobrara,56027.0,1017.0,1304,244.0,0.5927914110429447
9460,2008,WY,Park,56029.0,10839.0,15049,3757.0,0.47059605289387996
9461,2008,WY,Platte,56031.0,3002.0,4597,1407.0,0.34696541222536437
9462,2008,WY,Sheridan,56033.0,10177.0,15039,4458.0,0.3802779440122349
9463,2008,WY,Sublette,56035.0,3316.0,4375,936.0,0.544
9464,2008,WY,Sweetwater,56037.0,10360.0,16833,5762.0,0.27315392384007603
9465,2008,WY,Teton,56039.0,4565.0,12359,7472.0,-0.23521320495185694
9466,2008,WY,Uinta,56041.0,5763.0,8418,2317.0,0.4093608933238299
9467,2008,WY,Washakie,56043.0,2956.0,4100,1042.0,0.4668292682926829
9468,2008,WY,Weston,56045.0,2618.0,3414,658.0,0.5741066198008202
9469,2008,,Statewide writein,,,0,,
9470,2008,,Maine UOCAVA,,,0,,
9471,2008,,District 99,,,0,,
9472,2008,,Federal Precinct,,,0,,
9473,2012,AL,Autauga,1001.0,17379.0,23932,6363.0,0.46030419521978944
9474,2012,AL,Baldwin,1003.0,66016.0,85338,18424.0,0.5576882514237502
9475,2012,AL,Barbour,1005.0,5550.0,11509,5912.0,-0.031453644973499006
9476,2012,AL,Bibb,1007.0,6132.0,8420,2202.0,0.46674584323040375
9477,2012,AL,Blount,1009.0,20757.0,24006,2970.0,0.7409397650587353
9478,2012,AL,Bullock,1011.0,1251.0,5322,4061.0,-0.5279969936114243
9479,2012,AL,Butler,1013.0,5087.0,9496,4374.0,0.07508424599831504
9480,2012,AL,Calhoun,1015.0,30278.0,46257,15511.0,0.31923816935815125
9481,2012,AL,Chambers,1017.0,7626.0,14611,6871.0,0.05167339675586885
9482,2012,AL,Cherokee,1019.0,7506.0,9779,2132.0,0.5495449432457307
9483,2012,AL,Chilton,1021.0,13932.0,17462,3397.0,0.6033100446684229
9484,2012,AL,Choctaw,1023.0,4152.0,7968,3786.0,0.04593373493975905
9485,2012,AL,Clarke,1025.0,7470.0,13851,6334.0,0.08201573893581687
9486,2012,AL,Clay,1027.0,4817.0,6662,1777.0,0.45631942359651756
9487,2012,AL,Cleburne,1029.0,5272.0,6305,971.0,0.6821570182394925
9488,2012,AL,Coffee,1031.0,14666.0,19770,4925.0,0.49271623672230647
9489,2012,AL,Colbert,1033.0,13936.0,23385,9166.0,0.20397690827453496
9490,2012,AL,Conecuh,1035.0,3439.0,7022,3555.0,-0.01651951011107944
9491,2012,AL,Coosa,1037.0,3049.0,5269,2191.0,0.16283924843423797
9492,2012,AL,Covington,1039.0,12153.0,15423,3158.0,0.583219866433249
9493,2012,AL,Crenshaw,1041.0,4331.0,6418,2050.0,0.3554066687441571
9494,2012,AL,Cullman,1043.0,28999.0,34457,5052.0,0.6949821516672955
9495,2012,AL,Dale,1045.0,13108.0,18557,5286.0,0.4215120978606456
9496,2012,AL,Dallas,1047.0,6288.0,20953,14612.0,-0.39727008065670794
9497,2012,AL,DeKalb,1049.0,18331.0,23863,5239.0,0.5486317730377572
9498,2012,AL,Elmore,1051.0,26253.0,35485,8954.0,0.4875017613075948
9499,2012,AL,Escambia,1053.0,9287.0,14869,5489.0,0.2554307619880288
9500,2012,AL,Etowah,1055.0,29130.0,42530,12803.0,0.3838937220785328
9501,2012,AL,Fayette,1057.0,6054.0,7946,1817.0,0.5332242637805185
9502,2012,AL,Franklin,1059.0,7567.0,10859,3171.0,0.40482549037664606
9503,2012,AL,Geneva,1061.0,9175.0,11320,2039.0,0.6303886925795052
9504,2012,AL,Greene,1063.0,804.0,5340,4521.0,-0.696067415730337
9505,2012,AL,Hale,1065.0,3210.0,8643,5411.0,-0.25465694781904435
9506,2012,AL,Henry,1067.0,5628.0,8760,3083.0,0.2905251141552511
9507,2012,AL,Houston,1069.0,29270.0,41918,12367.0,0.40323965838064796
9508,2012,AL,Jackson,1071.0,14439.0,20577,5822.0,0.4187685279681198
9509,2012,AL,Jefferson,1073.0,141683.0,303918,159876.0,-0.05986154160003687
9510,2012,AL,Lamar,1075.0,5457.0,7166,1646.0,0.531816913201228
9511,2012,AL,Lauderdale,1077.0,23911.0,36924,12511.0,0.3087422814429639
9512,2012,AL,Lawrence,1079.0,8874.0,14112,5069.0,0.26962868480725627
9513,2012,AL,Lee,1081.0,32194.0,54359,21381.0,0.19891830239702718
9514,2012,AL,Limestone,1083.0,25295.0,35459,9829.0,0.4361657125130432
9515,2012,AL,Lowndes,1085.0,1756.0,7521,5747.0,-0.530647520276559
9516,2012,AL,Macon,1087.0,1331.0,10394,9045.0,-0.742158937848759
9517,2012,AL,Madison,1089.0,90884.0,155059,62015.0,0.1861807441038572
9518,2012,AL,Marengo,1091.0,5336.0,11537,6167.0,-0.07202912368900061
9519,2012,AL,Marion,1093.0,9697.0,12105,2249.0,0.6152829409334986
9520,2012,AL,Marshall,1095.0,25867.0,32566,6299.0,0.6008720751704232
9521,2012,AL,Mobile,1097.0,94893.0,174864,78760.0,0.09226027083905208
9522,2012,AL,Monroe,1099.0,5741.0,10708,4914.0,0.07723197609264104
9523,2012,AL,Montgomery,1101.0,38332.0,101924,63085.0,-0.24285742317805425
9524,2012,AL,Morgan,1103.0,35391.0,49323,13439.0,0.44506619629787314
9525,2012,AL,Perry,1105.0,1506.0,6099,4568.0,-0.5020495163141498
9526,2012,AL,Pickens,1107.0,5124.0,9611,4455.0,0.06960774112995527
9527,2012,AL,Pike,1109.0,7963.0,14107,6035.0,0.1366697384277309
9528,2012,AL,Randolph,1111.0,7224.0,10398,3078.0,0.39873052510098095
9529,2012,AL,Russell,1113.0,8278.0,18879,10500.0,-0.1176969119127072
9530,2012,AL,St. Clair,1115.0,29031.0,35148,5801.0,0.6609195402298851
9531,2012,AL,Shelby,1117.0,71436.0,92507,20051.0,0.5554714778341098
9532,2012,AL,Sumter,1119.0,1586.0,7027,5421.0,-0.5457520990465348
9533,2012,AL,Talladega,1121.0,19246.0,33373,13905.0,0.1600395529320109
9534,2012,AL,Tallapoosa,1123.0,12396.0,18829,6319.0,0.3227468267034893
9535,2012,AL,Tuscaloosa,1125.0,45748.0,78590,32048.0,0.17432243287950117
9536,2012,AL,Walker,1127.0,21651.0,28521,6557.0,0.5292240805020861
9537,2012,AL,Washington,1129.0,5761.0,8778,2976.0,0.3172704488493962
9538,2012,AL,Wilcox,1131.0,1679.0,6551,4868.0,-0.4867959090215234
9539,2012,AL,Winston,1133.0,8312.0,9714,1286.0,0.7232859789993824
9540,2012,AK,District 1,2701.0,5899.0,7722,1518.0,0.5673400673400674
9541,2012,AK,District 2,2702.0,5509.0,9058,3096.0,0.26639434753808794
9542,2012,AK,District 3,2703.0,3769.0,6069,2034.0,0.2858790575053551
9543,2012,AK,District 4,2704.0,3586.0,6787,2864.0,0.10637984381906584
9544,2012,AK,District 5,2705.0,4027.0,8143,3644.0,0.04703426255679727
9545,2012,AK,District 6,2706.0,5254.0,7793,2145.0,0.3989477736430129
9546,2012,AK,District 7,2707.0,5247.0,7575,1962.0,0.4336633663366336
9547,2012,AK,District 8,2708.0,5826.0,8242,2083.0,0.45413734530453775
9548,2012,AK,District 9,2709.0,5432.0,7408,1667.0,0.5082343412526998
9549,2012,AK,District 10,2710.0,4928.0,6570,1344.0,0.5455098934550989
9550,2012,AK,District 11,2711.0,6057.0,8631,2222.0,0.44432858301471445
9551,2012,AK,District 12,2712.0,4300.0,6482,1901.0,0.37010182042579454
9552,2012,AK,District 13,2713.0,3078.0,5707,2425.0,0.11442088663045386
9553,2012,AK,District 14,2714.0,3453.0,7068,3340.0,0.015987549518958644
9554,2012,AK,District 15,2715.0,2875.0,6451,3283.0,-0.06324600837079525
9555,2012,AK,District 16,2716.0,2876.0,7181,4013.0,-0.1583344938030915
9556,2012,AK,District 17,2717.0,1542.0,4589,2853.0,-0.2856831553715406
9557,2012,AK,District 18,2718.0,2369.0,6930,4247.0,-0.270995670995671
9558,2012,AK,District 19,2719.0,3855.0,8286,4126.0,-0.0327057687665942
9559,2012,AK,District 20,2720.0,4544.0,7964,3081.0,0.18370165745856348
9560,2012,AK,District 21,2721.0,5262.0,8866,3316.0,0.2194901872321227
9561,2012,AK,District 22,2722.0,3445.0,6555,2859.0,0.08939740655987793
9562,2012,AK,District 23,2723.0,4926.0,8370,3167.0,0.21015531660692954
9563,2012,AK,District 24,2724.0,3912.0,7289,3128.0,0.10755933598573192
9564,2012,AK,District 25,2725.0,4569.0,8661,3739.0,0.09583189008197673
9565,2012,AK,District 26,2726.0,6968.0,10491,3169.0,0.3621199123057859
9566,2012,AK,District 27,2727.0,6015.0,10823,4463.0,0.14339831839600853
9567,2012,AK,District 28,2728.0,5882.0,8449,2188.0,0.43721150432003786
9568,2012,AK,District 29,2729.0,5774.0,8011,1933.0,0.47946573461490455
9569,2012,AK,District 30,2730.0,5492.0,9505,3578.0,0.20136770120988956
9570,2012,AK,District 31,2731.0,4219.0,9335,4679.0,-0.04927691483663632
9571,2012,AK,District 32,2732.0,3095.0,9528,5930.0,-0.297544080604534
9572,2012,AK,District 33,2733.0,4289.0,7471,2716.0,0.21054745014054344
9573,2012,AK,District 34,2734.0,3523.0,8637,4662.0,-0.1318744934583767
9574,2012,AK,District 35,2735.0,3804.0,6932,2830.0,0.1405077899596076
9575,2012,AK,District 36,2736.0,1386.0,4972,3341.0,-0.3932019308125503
9576,2012,AK,District 37,2737.0,1517.0,4335,2631.0,-0.25697808535178773
9577,2012,AK,District 38,2738.0,2259.0,6814,4101.0,-0.270325799823892
9578,2012,AK,District 39,2739.0,2566.0,6560,3645.0,-0.16448170731707318
9579,2012,AK,District 40,2740.0,1347.0,4235,2717.0,-0.3234946871310508
9580,2012,AZ,Apache,4001.0,8250.0,25848,17147.0,-0.34420458062519343
9581,2012,AZ,Cochise,4003.0,29497.0,49003,18546.0,0.223476113707324
9582,2012,AZ,Coconino,4005.0,21220.0,51731,29257.0,-0.15536138872242944
9583,2012,AZ,Gila,4007.0,13455.0,21528,7697.0,0.26746562616127834
9584,2012,AZ,Graham,4009.0,8076.0,11855,3609.0,0.3768030366933783
9585,2012,AZ,Greenlee,4011.0,1592.0,2974,1310.0,0.09482178883658371
9586,2012,AZ,La Paz,4012.0,3714.0,5717,1880.0,0.32079762112996324
9587,2012,AZ,Maricopa,4013.0,749885.0,1376558,602288.0,0.10722178070230243
9588,2012,AZ,Mohave,4015.0,49168.0,70010,19533.0,0.42329667190401377
9589,2012,AZ,Navajo,4017.0,19884.0,37335,16945.0,0.07871970001339229
9590,2012,AZ,Pima,4019.0,174779.0,382250,201251.0,-0.06925310660562461
9591,2012,AZ,Pinal,4021.0,62079.0,108315,44306.0,0.16408622997738076
9592,2012,AZ,Santa Cruz,4023.0,4235.0,13894,9486.0,-0.3779329206851879
9593,2012,AZ,Yavapai,4025.0,64468.0,100283,33918.0,0.3046378748142756
9594,2012,AZ,Yuma,4027.0,23352.0,41953,18059.0,0.1261649941601316
9595,2012,AR,Arkansas,5001.0,3897.0,6494,2455.0,0.2220511241145673
9596,2012,AR,Ashley,5003.0,4867.0,7921,2859.0,0.2535033455371796
9597,2012,AR,Baxter,5005.0,13688.0,19339,5172.0,0.44035368943585507
9598,2012,AR,Benton,5007.0,54646.0,79257,22636.0,0.40387599833453197
9599,2012,AR,Boone,5009.0,11159.0,15391,3772.0,0.4799558183353908
9600,2012,AR,Bradley,5011.0,2134.0,3652,1449.0,0.18756845564074487
9601,2012,AR,Calhoun,5013.0,1458.0,2174,660.0,0.3670653173873046
9602,2012,AR,Carroll,5015.0,6125.0,10183,3696.0,0.23853481292349993
9603,2012,AR,Chicot,5017.0,1670.0,4361,2649.0,-0.22448979591836737
9604,2012,AR,Clark,5019.0,4343.0,8409,3811.0,0.06326554881674396
9605,2012,AR,Clay,5021.0,3225.0,5110,1738.0,0.2909980430528376
9606,2012,AR,Cleburne,5023.0,8693.0,11647,2620.0,0.5214218253627543
9607,2012,AR,Cleveland,5025.0,2313.0,3266,845.0,0.449479485609308
9608,2012,AR,Columbia,5027.0,5790.0,9455,3557.0,0.2361713379164463
9609,2012,AR,Conway,5029.0,4514.0,7730,3005.0,0.19521345407503238
9610,2012,AR,Craighead,5031.0,20350.0,31700,10527.0,0.3098738170347003
9611,2012,AR,Crawford,5033.0,15145.0,20591,4881.0,0.49847020542955656
9612,2012,AR,Crittenden,5035.0,6998.0,16716,9487.0,-0.14889925819574068
9613,2012,AR,Cross,5037.0,4269.0,6681,2279.0,0.29785960185600957
9614,2012,AR,Dallas,5039.0,1665.0,3084,1337.0,0.10635538261997401
9615,2012,AR,Desha,5041.0,1896.0,4420,2443.0,-0.12375565610859734
9616,2012,AR,Drew,5043.0,3887.0,6633,2630.0,0.18950701040253276
9617,2012,AR,Faulkner,5045.0,26722.0,41460,13621.0,0.3159913169319826
9618,2012,AR,Franklin,5047.0,4631.0,6540,1726.0,0.4441896024464832
9619,2012,AR,Fulton,5049.0,2949.0,4522,1452.0,0.33104820875718716
9620,2012,AR,Garland,5051.0,26014.0,40728,13804.0,0.29979375368296995
9621,2012,AR,Grant,5053.0,4829.0,6479,1468.0,0.5187528939651181
9622,2012,AR,Greene,5055.0,9071.0,13761,4000.0,0.3685051958433253
9623,2012,AR,Hempstead,5057.0,4284.0,6921,2468.0,0.262389828059529
9624,2012,AR,Hot Spring,5059.0,7097.0,11260,3830.0,0.2901420959147425
9625,2012,AR,Howard,5061.0,2892.0,4462,1471.0,0.31846705513222767
9626,2012,AR,Independence,5063.0,8728.0,12397,3281.0,0.4393804952811164
9627,2012,AR,Izard,5065.0,3575.0,5278,1524.0,0.3885941644562334
9628,2012,AR,Jackson,5067.0,3072.0,5347,2095.0,0.18271928184028424
9629,2012,AR,Jefferson,5069.0,9520.0,27383,17470.0,-0.2903261147427235
9630,2012,AR,Johnson,5071.0,5064.0,8098,2799.0,0.2796986910348234
9631,2012,AR,Lafayette,5073.0,1713.0,2929,1173.0,0.18436326391259816
9632,2012,AR,Lawrence,5075.0,3536.0,5540,1788.0,0.3155234657039711
9633,2012,AR,Lee,5077.0,1280.0,3424,2107.0,-0.24153037383177572
9634,2012,AR,Lincoln,5079.0,2199.0,3726,1425.0,0.2077294685990338
9635,2012,AR,Little River,5081.0,3385.0,5051,1552.0,0.36289843595327653
9636,2012,AR,Logan,5083.0,5079.0,7331,2009.0,0.41876960851179923
9637,2012,AR,Lonoke,5085.0,17880.0,24114,5625.0,0.5082109977606369
9638,2012,AR,Madison,5087.0,4263.0,6568,2099.0,0.32947624847746654
9639,2012,AR,Marion,5089.0,4774.0,7051,2037.0,0.3881718905119841
9640,2012,AR,Miller,5091.0,10622.0,15329,4518.0,0.3981994911605454
9641,2012,AR,Mississippi,5093.0,6603.0,13375,6467.0,0.010168224299065443
9642,2012,AR,Monroe,5095.0,1585.0,3230,1583.0,0.0006191950464396467
9643,2012,AR,Montgomery,5097.0,2369.0,3404,920.0,0.42567567567567566
9644,2012,AR,Nevada,5099.0,1996.0,3384,1314.0,0.20153664302600477
9645,2012,AR,Newton,5101.0,2508.0,3661,993.0,0.4138213602840754
9646,2012,AR,Ouachita,5103.0,5521.0,10315,4633.0,0.08608822103732428
9647,2012,AR,Perry,5105.0,2581.0,3938,1187.0,0.3539867953275775
9648,2012,AR,Phillips,5107.0,2598.0,7930,5202.0,-0.3283732660781841
9649,2012,AR,Pike,5109.0,2847.0,3788,851.0,0.5269271383315733
9650,2012,AR,Poinsett,5111.0,4974.0,7560,2390.0,0.34179894179894177
9651,2012,AR,Polk,5113.0,5955.0,7726,1556.0,0.5693761325394772
9652,2012,AR,Pope,5115.0,14763.0,20439,5126.0,0.47150056264983603
9653,2012,AR,Prairie,5117.0,2153.0,3141,880.0,0.40528494110156005
9654,2012,AR,Pulaski,5119.0,68984.0,159381,87248.0,-0.1145933329568769
9655,2012,AR,Randolph,5121.0,3701.0,5956,2046.0,0.27787105439892545
9656,2012,AR,St. Francis,5123.0,3368.0,8362,4910.0,-0.1844056445826357
9657,2012,AR,Saline,5125.0,32963.0,47062,12869.0,0.4269686796141261
9658,2012,AR,Scott,5127.0,2631.0,3640,897.0,0.47637362637362635
9659,2012,AR,Searcy,5129.0,2699.0,3694,814.0,0.510286951813752
9660,2012,AR,Sebastian,5131.0,29169.0,43362,13092.0,0.37076241870762416
9661,2012,AR,Sevier,5133.0,3136.0,4330,1042.0,0.4836027713625866
9662,2012,AR,Sharp,5135.0,4921.0,7283,2092.0,0.3884388301524097
9663,2012,AR,Stone,5137.0,3776.0,5354,1356.0,0.45199850579006345
9664,2012,AR,Union,5139.0,10699.0,17177,6196.0,0.2621528788496245
9665,2012,AR,Van Buren,5141.0,4365.0,6430,1832.0,0.3939346811819595
9666,2012,AR,Washington,5143.0,39688.0,70460,28236.0,0.16253193301163782
9667,2012,AR,White,5145.0,20011.0,26514,5765.0,0.5373010485026778
9668,2012,AR,Woodruff,5147.0,1227.0,2685,1340.0,-0.042085661080074444
9669,2012,AR,Yell,5149.0,4042.0,5974,1722.0,0.3883495145631068
9670,2012,CA,Alameda,6001.0,108182.0,595642,469684.0,-0.6069115341094147
9671,2012,CA,Alpine,6003.0,236.0,653,389.0,-0.2343032159264931
9672,2012,CA,Amador,6005.0,10281.0,17649,6830.0,0.1955351577993088
9673,2012,CA,Butte,6007.0,44479.0,90752,42669.0,0.01994446403385053
9674,2012,CA,Calaveras,6009.0,12365.0,21786,8670.0,0.16960433305792705
9675,2012,CA,Colusa,6011.0,3601.0,6034,2314.0,0.21329134902220748
9676,2012,CA,Contra Costa,6013.0,136517.0,438226,290824.0,-0.35211740061064384
9677,2012,CA,Del Norte,6015.0,4614.0,8770,3791.0,0.093842645381984
9678,2012,CA,El Dorado,6017.0,50973.0,88774,35166.0,0.17805889111676843
9679,2012,CA,Fresno,6019.0,124490.0,258827,129129.0,-0.017923168757509822
9680,2012,CA,Glenn,6021.0,5632.0,9211,3301.0,0.2530669851264792
9681,2012,CA,Humboldt,6023.0,18825.0,57470,34457.0,-0.2720027840612494
9682,2012,CA,Imperial,6025.0,12777.0,38565,25136.0,-0.32047193050693634
9683,2012,CA,Inyo,6027.0,4340.0,8036,3422.0,0.11423593827775014
9684,2012,CA,Kern,6029.0,126618.0,221472,89495.0,0.1676193830371333
9685,2012,CA,Kings,6031.0,17671.0,31418,12979.0,0.1493411420204978
9686,2012,CA,Lake,6033.0,9200.0,23391,13163.0,-0.16942413748877777
9687,2012,CA,Lassen,6035.0,7296.0,10683,3053.0,0.3971730787232051
9688,2012,CA,Los Angeles,6037.0,885333.0,3181067,2216903.0,-0.41859225222228896
9689,2012,CA,Madera,6039.0,22852.0,39866,16018.0,0.17142427130888482
9690,2012,CA,Marin,6041.0,30880.0,134516,99896.0,-0.5130690772844866
9691,2012,CA,Mariposa,6043.0,5140.0,9000,3498.0,0.18244444444444446
9692,2012,CA,Mendocino,6045.0,9658.0,35017,23193.0,-0.3865265442499357
9693,2012,CA,Merced,6047.0,27581.0,62057,33005.0,-0.0874035161222747
9694,2012,CA,Modoc,6049.0,2777.0,3986,1111.0,0.4179628700451581
9695,2012,CA,Mono,6051.0,2285.0,5181,2733.0,-0.08646979347616296
9696,2012,CA,Monterey,6053.0,37390.0,123518,82920.0,-0.3686102430415001
9697,2012,CA,Napa,6055.0,19526.0,56968,35870.0,-0.28689790759724765
9698,2012,CA,Nevada,6057.0,24986.0,51676,24663.0,0.006250483783574623
9699,2012,CA,Orange,6059.0,582332.0,1122664,512440.0,0.06225549229333088
9700,2012,CA,Placer,6061.0,99921.0,171322,66818.0,0.19322095235871628
9701,2012,CA,Plumas,6063.0,5721.0,10047,4026.0,0.16870707673932522
9702,2012,CA,Riverside,6065.0,318127.0,661907,329063.0,-0.01652195852287408
9703,2012,CA,Sacramento,6067.0,202514.0,516809,300503.0,-0.1896038962169777
9704,2012,CA,San Benito,6069.0,7343.0,19044,11276.0,-0.2065217391304348
9705,2012,CA,San Bernardino,6071.0,262358.0,581517,305109.0,-0.07351633744155373
9706,2012,CA,San Diego,6073.0,536726.0,1192282,626957.0,-0.07567924366886358
9707,2012,CA,San Francisco,6075.0,47076.0,361209,301723.0,-0.7049852024728066
9708,2012,CA,San Joaquin,6077.0,86071.0,204697,114121.0,-0.13703180798936965
9709,2012,CA,San Luis Obispo,6079.0,59967.0,125638,61258.0,-0.010275553574555507
9710,2012,CA,San Mateo,6081.0,72756.0,285720,206085.0,-0.4666421671566569
9711,2012,CA,Santa Barbara,6083.0,64606.0,163320,94129.0,-0.1807678177810434
9712,2012,CA,Santa Clara,6085.0,174843.0,643091,450818.0,-0.4291383334551409
9713,2012,CA,Santa Cruz,6087.0,24047.0,120095,90805.0,-0.5558765976934926
9714,2012,CA,Shasta,6089.0,48067.0,76335,25819.0,0.29145215169974453
9715,2012,CA,Sierra,6091.0,1056.0,1795,653.0,0.2245125348189415
9716,2012,CA,Siskiyou,6093.0,11077.0,19910,8046.0,0.15223505775991963
9717,2012,CA,Solano,6095.0,52092.0,152444,96783.0,-0.293163391146913
9718,2012,CA,Sonoma,6097.0,54784.0,216508,153942.0,-0.4579876956047813
9719,2012,CA,Stanislaus,6099.0,73459.0,155369,77724.0,-0.02745077846932137
9720,2012,CA,Sutter,6101.0,18122.0,31026,12192.0,0.19113001998323992
9721,2012,CA,Tehama,6103.0,14235.0,22977,7934.0,0.2742307524916221
9722,2012,CA,Trinity,6105.0,2716.0,5674,2674.0,0.0074021854071201765
9723,2012,CA,Tulare,6107.0,56956.0,101100,41752.0,0.15038575667655785
9724,2012,CA,Tuolumne,6109.0,13880.0,24687,9998.0,0.15724875440515246
9725,2012,CA,Ventura,6111.0,147958.0,326974,170929.0,-0.0702532923107036
9726,2012,CA,Yolo,6113.0,23368.0,74475,48715.0,-0.3403423967774421
9727,2012,CA,Yuba,6115.0,11275.0,19700,7711.0,0.18091370558375636
9728,2012,CO,Adams,8001.0,70972.0,176230,100649.0,-0.16839925097883446
9729,2012,CO,Alamosa,8003.0,2705.0,6715,3811.0,-0.16470588235294115
9730,2012,CO,Arapahoe,8005.0,125588.0,285516,153905.0,-0.099178329760854
9731,2012,CO,Archuleta,8007.0,3872.0,6734,2679.0,0.17716067716067713
9732,2012,CO,Baca,8009.0,1559.0,2106,467.0,0.5185185185185185
9733,2012,CO,Bent,8011.0,1075.0,1942,815.0,0.1338825952626158
9734,2012,CO,Boulder,8013.0,49981.0,179499,125091.0,-0.41844244257628177
9735,2012,CO,Broomfield,8014.0,15008.0,32777,16966.0,-0.05973701070872872
9736,2012,CO,Chaffee,8015.0,5070.0,10462,5086.0,-0.001529344293634105
9737,2012,CO,Cheyenne,8017.0,889.0,1093,172.0,0.655992680695334
9738,2012,CO,Clear Creek,8019.0,2430.0,5743,3119.0,-0.11997213999651746
9739,2012,CO,Conejos,8021.0,1835.0,4101,2213.0,-0.09217264081931231
9740,2012,CO,Costilla,8023.0,446.0,1837,1340.0,-0.4866630375612412
9741,2012,CO,Crowley,8025.0,924.0,1502,535.0,0.2589880159786951
9742,2012,CO,Custer,8027.0,1788.0,2715,868.0,0.3388581952117864
9743,2012,CO,Delta,8029.0,10915.0,15925,4622.0,0.39516483516483514
9744,2012,CO,Denver,8031.0,73111.0,301694,222018.0,-0.49356964341352494
9745,2012,CO,Dolores,8033.0,859.0,1245,334.0,0.42168674698795183
9746,2012,CO,Douglas,8035.0,104204.0,167781,60991.0,0.2575559807129532
9747,2012,CO,Eagle,8037.0,9411.0,22668,12792.0,-0.14915299100052937
9748,2012,CO,Elbert,8039.0,10266.0,14178,3603.0,0.46995344900550146
9749,2012,CO,El Paso,8041.0,170952.0,290175,111819.0,0.20378392349444302
9750,2012,CO,Fremont,8043.0,13174.0,20416,6704.0,0.3169083072100313
9751,2012,CO,Garfield,8045.0,12535.0,24408,11305.0,0.05039331366764993
9752,2012,CO,Gilpin,8047.0,1346.0,3338,1892.0,-0.1635710005991612
9753,2012,CO,Grand,8049.0,4253.0,8187,3684.0,0.06950042750702329
9754,2012,CO,Gunnison,8051.0,3341.0,8667,5044.0,-0.19649244259836163
9755,2012,CO,Hinsdale,8053.0,353.0,600,229.0,0.20666666666666672
9756,2012,CO,Huerfano,8055.0,1646.0,3714,1953.0,-0.0826602046311255
9757,2012,CO,Jackson,8057.0,600.0,848,216.0,0.45283018867924524
9758,2012,CO,Jefferson,8059.0,144197.0,311052,159296.0,-0.04854172292735626
9759,2012,CO,Kiowa,8061.0,677.0,821,118.0,0.6808769792935444
9760,2012,CO,Kit Carson,8063.0,2785.0,3702,838.0,0.5259319286871962
9761,2012,CO,Lake,8065.0,1098.0,3040,1839.0,-0.24375000000000002
9762,2012,CO,La Plata,8067.0,12794.0,29184,15489.0,-0.0923451206140351
9763,2012,CO,Larimer,8069.0,82376.0,180180,92747.0,-0.057559107559107536
9764,2012,CO,Las Animas,8071.0,3263.0,6862,3445.0,-0.026522879626930895
9765,2012,CO,Lincoln,8073.0,1687.0,2287,552.0,0.49628334062090074
9766,2012,CO,Logan,8075.0,6179.0,9124,2712.0,0.37998684787373954
9767,2012,CO,Mesa,8077.0,47472.0,72947,23846.0,0.3238789806297723
9768,2012,CO,Mineral,8079.0,344.0,650,291.0,0.08153846153846162
9769,2012,CO,Moffat,8081.0,4695.0,6168,1330.0,0.5455577172503242
9770,2012,CO,Montezuma,8083.0,7401.0,12318,4542.0,0.2320993667803215
9771,2012,CO,Montrose,8085.0,13552.0,20130,6138.0,0.36830601092896176
9772,2012,CO,Morgan,8087.0,6602.0,10777,3912.0,0.24960564164424237
