congress,chamber,session,roll_call,bill,date,democratic,description,independent,question,question_text,republican,result,source,time,total,url,vote_type,vote_uri
107,House,1,11,"{'bill_id': 'hr132-107', 'number': 'H.R.132', 'sponsor_id': 'M000797', 'api_uri': 'https://api.propublica.org/congress/v1/107/bills/hr132.json', 'title': ""To designate the facility of the United States Postal Service located at 620 Jacaranda Street in Lanai City, Hawaii, as the 'Goro Hokama Post Office Building'."", 'latest_action': 'Became Public Law No: 107-6.'}",2001-02-07,"{'yes': 204, 'no': 0, 'present': 0, 'not_voting': 7, 'majority_position': 'Yes'}","To designate the Goro Hokama Post Office Building in Lanai City, Hawaii","{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On Motion to Suspend the Rules and Pass,,"{'yes': 207, 'no': 0, 'present': 0, 'not_voting': 12, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2001/roll011.xml,10:59:00,"{'yes': 413, 'no': 0, 'present': 0, 'not_voting': 19}",http://clerk.house.gov/evs/2001/roll011.xml,2/3 YEA-AND-NAY,https://api.propublica.org/congress/v1/107/house/sessions/1/votes/11.json
107,House,1,12,"{'bill_id': 'hres34-107', 'number': 'H.RES.34', 'sponsor_id': 'H001022', 'api_uri': 'https://api.propublica.org/congress/v1/107/bills/hres34.json', 'title': 'Congratulating the Prime Minister-elect of Israel, Ariel Sharon, calling for an end to violence in the Middle East, reaffirming the friendship between the Governments of the United States and Israel, and for other purposes.', 'latest_action': 'Motion to reconsider laid on the table Agreed to without objection.'}",2001-02-13,"{'yes': 198, 'no': 0, 'present': 1, 'not_voting': 12, 'majority_position': 'Yes'}","Congratulating the Prime Minister-elect of Israel, Airel Sharon, calling for an end to violence in the Middle East, reaffirming the friendship between the Governments of the United States and Israel","{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}","On Motion to Suspend the Rules and Agree, as Amended",,"{'yes': 210, 'no': 1, 'present': 0, 'not_voting': 8, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2001/roll012.xml,18:23:00,"{'yes': 410, 'no': 1, 'present': 1, 'not_voting': 20}",http://clerk.house.gov/evs/2001/roll012.xml,2/3 YEA-AND-NAY,https://api.propublica.org/congress/v1/107/house/sessions/1/votes/12.json
107,House,1,13,"{'bill_id': 'hr2-107', 'number': 'H.R.2', 'sponsor_id': 'H000528', 'api_uri': 'https://api.propublica.org/congress/v1/107/bills/hr2.json', 'title': 'To establish a procedure to safeguard the surpluses of the Social Security and Medicare hospital insurance trust funds.', 'latest_action': 'Referred jointly to the Committee on the Budget; Governmental Affairs pursuant to the orders of August 4, 1977, with instructions that if one Committee reports, the other Committee have thirty days to report or be discharged.'}",2001-02-13,"{'yes': 194, 'no': 2, 'present': 4, 'not_voting': 11, 'majority_position': 'Yes'}",Social Security and Medicare Lock-Box Act,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}","On Motion to Suspend the Rules and Pass, as Amended",,"{'yes': 211, 'no': 0, 'present': 0, 'not_voting': 8, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2001/roll013.xml,18:33:00,"{'yes': 407, 'no': 2, 'present': 4, 'not_voting': 19}",http://clerk.house.gov/evs/2001/roll013.xml,2/3 YEA-AND-NAY,https://api.propublica.org/congress/v1/107/house/sessions/1/votes/13.json
107,House,1,14,"{'bill_id': 'hr524-107', 'number': 'H.R.524', 'sponsor_id': 'B000134', 'api_uri': 'https://api.propublica.org/congress/v1/107/bills/hr524.json', 'title': 'To require the Director of the National Institute of Standards and Technology to assist small and medium-sized manufacturers and other such businesses to successfully integrate and utilize electronic commerce technologies and business practices, and to authorize the National Institute of Standards and Technology to assess critical enterprise integration standards and implementation activities for major manufacturing industries and to develop a plan for enterprise integration for each major manufacturing industry.', 'latest_action': 'Received in the Senate and Read twice and referred to the Committee on Commerce, Science, and Transportation.'}",2001-02-14,"{'yes': 207, 'no': 0, 'present': 0, 'not_voting': 4, 'majority_position': 'Yes'}",Electronic Commerce Enhancement Act,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On Motion to Suspend the Rules and Pass,,"{'yes': 200, 'no': 6, 'present': 0, 'not_voting': 13, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2001/roll014.xml,12:42:00,"{'yes': 409, 'no': 6, 'present': 0, 'not_voting': 17}",http://clerk.house.gov/evs/2001/roll014.xml,2/3 YEA-AND-NAY,https://api.propublica.org/congress/v1/107/house/sessions/1/votes/14.json
107,House,1,15,"{'bill_id': 'hr554-107', 'number': 'H.R.554', 'sponsor_id': 'Y000033', 'api_uri': 'https://api.propublica.org/congress/v1/107/bills/hr554.json', 'title': 'To establish a program, coordinated by the National Transportation Safety Board, of assistance to families of passengers involved in rail passenger accidents.', 'latest_action': 'Received in the Senate and Read twice and referred to the Committee on Commerce, Science, and Transportation.'}",2001-02-14,"{'yes': 202, 'no': 0, 'present': 0, 'not_voting': 9, 'majority_position': 'Yes'}",Rail Passenger Disaster Family Assistance Act,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On Passage,,"{'yes': 200, 'no': 4, 'present': 0, 'not_voting': 15, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2001/roll015.xml,12:57:00,"{'yes': 404, 'no': 4, 'present': 0, 'not_voting': 24}",http://clerk.house.gov/evs/2001/roll015.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/107/house/sessions/1/votes/15.json
107,House,1,16,"{'bill_id': 'hconres39-107', 'number': 'H.CON.RES.39', 'sponsor_id': 'W000268', 'api_uri': 'https://api.propublica.org/congress/v1/107/bills/hconres39.json', 'title': 'Honoring the ultimate sacrifice made by 28 United States soldiers killed by an Iraqi missile attack on February 25, 1991, during Operation Desert Storm, and resolving to support appropriate and effective theater missile defense programs.', 'latest_action': 'Received in the Senate and referred to the Committee on Armed Services.'}",2001-02-27,"{'yes': 196, 'no': 0, 'present': 2, 'not_voting': 13, 'majority_position': 'Yes'}","Honoring the Ultimate Sacrifice Made by 28 U.S. Soldiers Killed by an Iraqi Missile Attack on February 25, 1991, During Operation Desert Storm","{'yes': 1, 'no': 0, 'present': 0, 'not_voting': 1}",On Motion to Suspend the Rules and Agree,,"{'yes': 198, 'no': 0, 'present': 0, 'not_voting': 21, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2001/roll016.xml,17:27:00,"{'yes': 395, 'no': 0, 'present': 2, 'not_voting': 35}",http://clerk.house.gov/evs/2001/roll016.xml,2/3 YEA-AND-NAY,https://api.propublica.org/congress/v1/107/house/sessions/1/votes/16.json
107,House,1,17,"{'bill_id': 'hr256-107', 'number': 'H.R.256', 'sponsor_id': 'S000597', 'api_uri': 'https://api.propublica.org/congress/v1/107/bills/hr256.json', 'title': 'To extend for 11 additional months the period for which chapter 12 of title 11 of the United States Code is reenacted.', 'latest_action': 'Became Public Law No: 107-8.'}",2001-02-28,"{'yes': 201, 'no': 0, 'present': 0, 'not_voting': 10, 'majority_position': 'Yes'}",Family Farmer Bankruptcy Relief Extension,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On Motion to Suspend the Rules and Pass,,"{'yes': 205, 'no': 2, 'present': 0, 'not_voting': 12, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2001/roll017.xml,12:10:00,"{'yes': 408, 'no': 2, 'present': 0, 'not_voting': 22}",http://clerk.house.gov/evs/2001/roll017.xml,2/3 YEA-AND-NAY,https://api.propublica.org/congress/v1/107/house/sessions/1/votes/17.json
107,House,1,18,"{'bill_id': 'hr558-107', 'number': 'H.R.558', 'sponsor_id': 'T000461', 'api_uri': 'https://api.propublica.org/congress/v1/107/bills/hr558.json', 'title': ""To designate the Federal building and United States courthouse located at 504 West Hamilton Street in Allentown, Pennsylvania, as the 'Edward N. Cahn Federal Building and United States Courthouse'."", 'latest_action': 'Became Public Law No: 107-31'}",2001-02-28,"{'yes': 201, 'no': 0, 'present': 0, 'not_voting': 10, 'majority_position': 'Yes'}",Edward N. Cahn Federal Building and United States Courthouse Designation,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On Motion to Suspend the Rules and Pass,,"{'yes': 209, 'no': 0, 'present': 0, 'not_voting': 10, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2001/roll018.xml,12:20:00,"{'yes': 412, 'no': 0, 'present': 0, 'not_voting': 20}",http://clerk.house.gov/evs/2001/roll018.xml,2/3 YEA-AND-NAY,https://api.propublica.org/congress/v1/107/house/sessions/1/votes/18.json
107,House,1,19,"{'bill_id': 'hr621-107', 'number': 'H.R.621', 'sponsor_id': 'B000410', 'api_uri': 'https://api.propublica.org/congress/v1/107/bills/hr621.json', 'title': ""To designate the Federal building located at 6230 Van Nuys Boulevard in Van Nuys, California, as the 'James C. Corman Federal Building'."", 'latest_action': 'Received in the Senate and Read twice and referred to the Committee on Environment and Public Works.'}",2001-02-28,"{'yes': 201, 'no': 0, 'present': 0, 'not_voting': 10, 'majority_position': 'Yes'}",James C. Corman Federal Building Designation,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On Motion to Suspend the Rules and Pass,,"{'yes': 210, 'no': 0, 'present': 0, 'not_voting': 9, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2001/roll019.xml,12:31:00,"{'yes': 413, 'no': 0, 'present': 0, 'not_voting': 19}",http://clerk.house.gov/evs/2001/roll019.xml,2/3 YEA-AND-NAY,https://api.propublica.org/congress/v1/107/house/sessions/1/votes/19.json
107,House,1,20,"{'bill_id': 'hconres27-107', 'number': 'H.CON.RES.27', 'sponsor_id': 'M000941', 'api_uri': 'https://api.propublica.org/congress/v1/107/bills/hconres27.json', 'title': 'Honoring the National Institute of Standards and Technology and its employees for 100 years of service to the Nation.', 'latest_action': 'Message on Senate action sent to the House.'}",2001-02-28,"{'yes': 202, 'no': 0, 'present': 0, 'not_voting': 9, 'majority_position': 'Yes'}",Honoring the National Institute of Standards and Technology and its Employees for 100 Years of Service to the Nation,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On Motion to Suspend the Rules and Agree,,"{'yes': 209, 'no': 1, 'present': 0, 'not_voting': 9, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2001/roll020.xml,12:38:00,"{'yes': 413, 'no': 1, 'present': 0, 'not_voting': 18}",http://clerk.house.gov/evs/2001/roll020.xml,2/3 YEA-AND-NAY,https://api.propublica.org/congress/v1/107/house/sessions/1/votes/20.json
107,House,1,21,"{'bill_id': 'hres54-107', 'number': 'H.RES.54', 'sponsor_id': 'S000112', 'api_uri': 'https://api.propublica.org/congress/v1/107/bills/hres54.json', 'title': 'Commemorating African American pioneers in Colorado.', 'latest_action': 'Motion to reconsider laid on the table Agreed to without objection.'}",2001-02-28,"{'yes': 202, 'no': 0, 'present': 0, 'not_voting': 9, 'majority_position': 'Yes'}",Commending African American Pioneers in Colorado,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On Motion to Suspend the Rules and Agree,,"{'yes': 207, 'no': 0, 'present': 0, 'not_voting': 12, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2001/roll021.xml,12:45:00,"{'yes': 411, 'no': 0, 'present': 0, 'not_voting': 21}",http://clerk.house.gov/evs/2001/roll021.xml,2/3 YEA-AND-NAY,https://api.propublica.org/congress/v1/107/house/sessions/1/votes/21.json
107,House,1,22,"{'bill_id': 'hres71-107', 'number': 'H.RES.71', 'sponsor_id': 'S000250', 'api_uri': 'https://api.propublica.org/congress/v1/107/bills/hres71.json', 'title': 'Providing for consideration of the bill (H.R. 333) to amend title 11, United States Code, and for other purposes.', 'latest_action': 'Motion to reconsider laid on the table Agreed to without objection.'}",2001-03-01,"{'yes': 68, 'no': 130, 'present': 0, 'not_voting': 13, 'majority_position': 'No'}",Providing for consideration of H.R. 333; Bankruptcy Abuse Prevention and Consumer Protection Act,"{'yes': 1, 'no': 1, 'present': 0, 'not_voting': 0}",On Agreeing to the Resolution,,"{'yes': 212, 'no': 1, 'present': 0, 'not_voting': 6, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2001/roll022.xml,11:23:00,"{'yes': 281, 'no': 132, 'present': 0, 'not_voting': 19}",http://clerk.house.gov/evs/2001/roll022.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/107/house/sessions/1/votes/22.json
107,House,1,23,"{'bill_id': 'hr333-107', 'number': 'H.R.333', 'sponsor_id': 'G000121', 'api_uri': 'https://api.propublica.org/congress/v1/107/bills/hr333.json', 'title': 'To amend title 11, United States Code, and for other purposes.', 'latest_action': 'Message on House action received in Senate and at desk: House amendment to Senate amendment.'}",2001-03-01,"{'yes': 158, 'no': 46, 'present': 0, 'not_voting': 7, 'majority_position': 'Yes'}",,"{'yes': 1, 'no': 1, 'present': 0, 'not_voting': 0}",Jackson-Lee of Texas Amendment Number 6,,"{'yes': 1, 'no': 211, 'present': 0, 'not_voting': 7, 'majority_position': 'No'}",Failed,http://clerk.house.gov/evs/2001/roll023.xml,14:15:00,"{'yes': 160, 'no': 258, 'present': 0, 'not_voting': 14}",http://clerk.house.gov/evs/2001/roll023.xml,RECORDED VOTE,https://api.propublica.org/congress/v1/107/house/sessions/1/votes/23.json
107,House,1,24,"{'bill_id': 'hr333-107', 'number': 'H.R.333', 'sponsor_id': 'G000121', 'api_uri': 'https://api.propublica.org/congress/v1/107/bills/hr333.json', 'title': 'To amend title 11, United States Code, and for other purposes.', 'latest_action': 'Message on House action received in Senate and at desk: House amendment to Senate amendment.'}",2001-03-01,"{'yes': 160, 'no': 43, 'present': 0, 'not_voting': 8, 'majority_position': 'Yes'}",Bankruptcy Abuse Prevention and Consumer Protection Act,"{'yes': 1, 'no': 1, 'present': 0, 'not_voting': 0}",On Motion to Recommit with Instructions,,"{'yes': 4, 'no': 209, 'present': 0, 'not_voting': 6, 'majority_position': 'No'}",Failed,http://clerk.house.gov/evs/2001/roll024.xml,14:49:00,"{'yes': 165, 'no': 253, 'present': 0, 'not_voting': 14}",http://clerk.house.gov/evs/2001/roll024.xml,RECORDED VOTE,https://api.propublica.org/congress/v1/107/house/sessions/1/votes/24.json
107,House,1,25,"{'bill_id': 'hr333-107', 'number': 'H.R.333', 'sponsor_id': 'G000121', 'api_uri': 'https://api.propublica.org/congress/v1/107/bills/hr333.json', 'title': 'To amend title 11, United States Code, and for other purposes.', 'latest_action': 'Message on House action received in Senate and at desk: House amendment to Senate amendment.'}",2001-03-01,"{'yes': 93, 'no': 107, 'present': 0, 'not_voting': 11, 'majority_position': 'No'}",Bankruptcy Abuse Prevention and Consumer Protection Act,"{'yes': 1, 'no': 1, 'present': 0, 'not_voting': 0}",On Passage,,"{'yes': 212, 'no': 0, 'present': 0, 'not_voting': 7, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2001/roll025.xml,14:57:00,"{'yes': 306, 'no': 108, 'present': 0, 'not_voting': 18}",http://clerk.house.gov/evs/2001/roll025.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/107/house/sessions/1/votes/25.json
107,House,1,26,"{'bill_id': 'hr724-107', 'number': 'H.R.724', 'sponsor_id': 'B000220', 'api_uri': 'https://api.propublica.org/congress/v1/107/bills/hr724.json', 'title': 'To authorize appropriations to carry out part B of title I of the Energy Policy and Conservation Act, relating to the Strategic Petroleum Reserve.', 'latest_action': 'Star Print ordered on the bill.'}",2001-03-06,"{'yes': 199, 'no': 0, 'present': 0, 'not_voting': 12, 'majority_position': 'Yes'}","To Authorize Appropriations to Carry Out Part B of Title I of the Energy Policy and Conservation Act, relating to the Strategic Petroleum Reserve","{'yes': 1, 'no': 0, 'present': 0, 'not_voting': 1}",On Motion to Suspend the Rules and Pass,,"{'yes': 200, 'no': 2, 'present': 0, 'not_voting': 17, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2001/roll026.xml,18:28:00,"{'yes': 400, 'no': 2, 'present': 0, 'not_voting': 30}",http://clerk.house.gov/evs/2001/roll026.xml,2/3 YEA-AND-NAY,https://api.propublica.org/congress/v1/107/house/sessions/1/votes/26.json
107,House,1,27,"{'bill_id': 'hr727-107', 'number': 'H.R.727', 'sponsor_id': 'S000822', 'api_uri': 'https://api.propublica.org/congress/v1/107/bills/hr727.json', 'title': 'To amend the Consumer Product Safety Act to provide that low-speed electric bicycles are consumer products subject to such Act.', 'latest_action': 'Became Public Law No: 107-319.'}",2001-03-06,"{'yes': 197, 'no': 0, 'present': 0, 'not_voting': 14, 'majority_position': 'Yes'}",To Amend the Consumer Product Safety Act to Provide that Low-Speed Electric Bicycles are Consumer Products Subject to Such Act,"{'yes': 1, 'no': 0, 'present': 0, 'not_voting': 1}",On Motion to Suspend the Rules and Pass,,"{'yes': 203, 'no': 1, 'present': 0, 'not_voting': 15, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2001/roll027.xml,18:39:00,"{'yes': 401, 'no': 1, 'present': 0, 'not_voting': 30}",http://clerk.house.gov/evs/2001/roll027.xml,2/3 YEA-AND-NAY,https://api.propublica.org/congress/v1/107/house/sessions/1/votes/27.json
107,House,1,28,"{'bill_id': 'journal-107', 'number': 'JOURNAL', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2001-03-07,"{'yes': 137, 'no': 61, 'present': 0, 'not_voting': 13, 'majority_position': 'Yes'}",,"{'yes': 1, 'no': 0, 'present': 0, 'not_voting': 1}",On Approving the Journal,,"{'yes': 199, 'no': 11, 'present': 1, 'not_voting': 8, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2001/roll028.xml,10:57:00,"{'yes': 337, 'no': 72, 'present': 1, 'not_voting': 22}",http://clerk.house.gov/evs/2001/roll028.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/107/house/sessions/1/votes/28.json
