congress,chamber,session,roll_call,bill,date,democratic,description,independent,question,question_text,republican,result,source,time,total,url,vote_type,vote_uri
116,House,1,11,"{'bill_id': 'hr21-116', 'number': 'H.R.21', 'sponsor_id': 'L000480', 'api_uri': 'https://api.propublica.org/congress/v1/116/bills/hr21.json', 'title': 'Making appropriations for the fiscal year ending September 30, 2019, and for other purposes.', 'latest_action': 'Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 5.'}",2019-01-03,"{'yes': 234, 'no': 0, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}","Making appropriations for the fiscal year ending September 30, 2019, and for other purposes","{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Passage,,"{'yes': 7, 'no': 190, 'present': 0, 'not_voting': 1, 'majority_position': 'No'}",Passed,http://clerk.house.gov/evs/2019/roll011.xml,21:53:00,"{'yes': 241, 'no': 190, 'present': 0, 'not_voting': 2}",http://clerk.house.gov/evs/2019/roll011.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/116/house/sessions/1/votes/11.json
116,House,1,12,"{'bill_id': 'hres6-116', 'number': 'H.RES.6', 'sponsor_id': 'H000874', 'api_uri': 'https://api.propublica.org/congress/v1/116/bills/hres6.json', 'title': 'Adopting the Rules of the House of Representatives for the One Hundred Sixteenth Congress, and for other purposes.', 'latest_action': 'Motion to reconsider laid on the table Agreed to without objection.'}",2019-01-04,"{'yes': 234, 'no': 0, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}","Adopting the Rules of the House of Representatives for the One Hundred Sixteenth Congress, and for other purposes","{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Agreeing to Title II of the Resolution,,"{'yes': 184, 'no': 12, 'present': 0, 'not_voting': 2, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2019/roll012.xml,10:42:00,"{'yes': 418, 'no': 12, 'present': 0, 'not_voting': 3}",http://clerk.house.gov/evs/2019/roll012.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/116/house/sessions/1/votes/12.json
116,House,1,13,"{'bill_id': 'hr269-116', 'number': 'H.R.269', 'sponsor_id': 'E000215', 'api_uri': 'https://api.propublica.org/congress/v1/116/bills/hr269.json', 'title': 'To reauthorize certain programs under the Public Health Service Act and the Federal Food, Drug, and Cosmetic Act with respect to public health security and all-hazards preparedness and response, to clarify the regulatory framework with respect to certain nonprescription drugs that are marketed without an approved drug application, and for other purposes.', 'latest_action': 'Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 10.'}",2019-01-08,"{'yes': 227, 'no': 0, 'present': 0, 'not_voting': 8, 'majority_position': 'Yes'}",Pandemic and All-Hazards Preparedness and Advancing Innovation Act,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Motion to Suspend the Rules and Pass,,"{'yes': 174, 'no': 17, 'present': 0, 'not_voting': 8, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2019/roll013.xml,18:59:00,"{'yes': 401, 'no': 17, 'present': 0, 'not_voting': 16}",http://clerk.house.gov/evs/2019/roll013.xml,2/3 YEA-AND-NAY,https://api.propublica.org/congress/v1/116/house/sessions/1/votes/13.json
116,House,1,14,"{'bill_id': 'hr251-116', 'number': 'H.R.251', 'sponsor_id': 'T000193', 'api_uri': 'https://api.propublica.org/congress/v1/116/bills/hr251.json', 'title': 'To extend by two years the Chemical Facility Anti-Terrorism Standards Program of the Department of Homeland Security, and for other purposes.', 'latest_action': 'Became Public Law No: 116-2.'}",2019-01-08,"{'yes': 226, 'no': 0, 'present': 0, 'not_voting': 9, 'majority_position': 'Yes'}",Chemical Facility Anti-Terrorism Standards Program Extension Act,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Motion to Suspend the Rules and Pass,,"{'yes': 188, 'no': 3, 'present': 0, 'not_voting': 8, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2019/roll014.xml,19:17:00,"{'yes': 414, 'no': 3, 'present': 0, 'not_voting': 17}",http://clerk.house.gov/evs/2019/roll014.xml,2/3 YEA-AND-NAY,https://api.propublica.org/congress/v1/116/house/sessions/1/votes/14.json
116,House,1,15,"{'bill_id': 'journal-116', 'number': 'JOURNAL', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2019-01-08,"{'yes': 187, 'no': 26, 'present': 1, 'not_voting': 21, 'majority_position': 'Yes'}",,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Approving the Journal,,"{'yes': 48, 'no': 135, 'present': 1, 'not_voting': 15, 'majority_position': 'No'}",Passed,http://clerk.house.gov/evs/2019/roll015.xml,19:28:00,"{'yes': 235, 'no': 161, 'present': 2, 'not_voting': 36}",http://clerk.house.gov/evs/2019/roll015.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/116/house/sessions/1/votes/15.json
116,House,1,16,"{'bill_id': 'hres28-116', 'number': 'H.RES.28', 'sponsor_id': 'M000312', 'api_uri': 'https://api.propublica.org/congress/v1/116/bills/hres28.json', 'title': 'Providing for consideration of the bill (H.R. 264) making appropriations for financial services and general government for the fiscal year ending September 30, 2019, and for other purposes; providing for consideration of the bill (H.R. 265) making appropriations for Agriculture, Rural Development, Food and Drug Administration, and Related Agencies programs for the fiscal year ending September 30, 2019, and for other purposes; providing for consideration of the bill (H.R. 266) making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2019, and for other purposes; providing for consideration of the bill (H.R. 267) making appropriations for the Department of Transportation, and Housing and Urban Development, and related agencies for the fiscal year ending September 30, 2019, and for other purposes; and waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules.', 'latest_action': 'Motion to reconsider laid on the table Agreed to without objection.'}",2019-01-09,"{'yes': 231, 'no': 0, 'present': 0, 'not_voting': 4, 'majority_position': 'Yes'}","Providing for consideration of H.R. 264, H.R. 265, H.R. 266, and H.R. 267; waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules","{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Ordering the Previous Question,,"{'yes': 0, 'no': 195, 'present': 0, 'not_voting': 4, 'majority_position': 'No'}",Passed,http://clerk.house.gov/evs/2019/roll016.xml,13:52:00,"{'yes': 231, 'no': 195, 'present': 0, 'not_voting': 8}",http://clerk.house.gov/evs/2019/roll016.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/116/house/sessions/1/votes/16.json
116,House,1,17,"{'bill_id': 'hres28-116', 'number': 'H.RES.28', 'sponsor_id': 'M000312', 'api_uri': 'https://api.propublica.org/congress/v1/116/bills/hres28.json', 'title': 'Providing for consideration of the bill (H.R. 264) making appropriations for financial services and general government for the fiscal year ending September 30, 2019, and for other purposes; providing for consideration of the bill (H.R. 265) making appropriations for Agriculture, Rural Development, Food and Drug Administration, and Related Agencies programs for the fiscal year ending September 30, 2019, and for other purposes; providing for consideration of the bill (H.R. 266) making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2019, and for other purposes; providing for consideration of the bill (H.R. 267) making appropriations for the Department of Transportation, and Housing and Urban Development, and related agencies for the fiscal year ending September 30, 2019, and for other purposes; and waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules.', 'latest_action': 'Motion to reconsider laid on the table Agreed to without objection.'}",2019-01-09,"{'yes': 231, 'no': 0, 'present': 0, 'not_voting': 4, 'majority_position': 'Yes'}","Providing for consideration of H.R. 264, H.R. 265, H.R. 266, and H.R. 267; waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules","{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Agreeing to the Resolution,,"{'yes': 0, 'no': 195, 'present': 0, 'not_voting': 4, 'majority_position': 'No'}",Passed,http://clerk.house.gov/evs/2019/roll017.xml,14:03:00,"{'yes': 231, 'no': 195, 'present': 0, 'not_voting': 8}",http://clerk.house.gov/evs/2019/roll017.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/116/house/sessions/1/votes/17.json
116,House,1,18,"{'bill_id': 'hr226-116', 'number': 'H.R.226', 'sponsor_id': 'V000081', 'api_uri': 'https://api.propublica.org/congress/v1/116/bills/hr226.json', 'title': 'To amend the Small Business Act to include best in class designations in the annual report on small business goals prepared by the Administrator of the Small Business Administration, and for other purposes.', 'latest_action': 'Received in the Senate and Read twice and referred to the Committee on Small Business and Entrepreneurship.'}",2019-01-09,"{'yes': 231, 'no': 0, 'present': 0, 'not_voting': 4, 'majority_position': 'Yes'}",Clarity on Small Business Participation in Category Management Act,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Motion to Suspend the Rules and Pass,,"{'yes': 183, 'no': 11, 'present': 0, 'not_voting': 5, 'majority_position': 'Yes'}",Passed,http://clerk.house.gov/evs/2019/roll018.xml,14:13:00,"{'yes': 414, 'no': 11, 'present': 0, 'not_voting': 9}",http://clerk.house.gov/evs/2019/roll018.xml,2/3 YEA-AND-NAY,https://api.propublica.org/congress/v1/116/house/sessions/1/votes/18.json
116,House,1,19,"{'bill_id': 'hres6-116', 'number': 'H.RES.6', 'sponsor_id': 'H000874', 'api_uri': 'https://api.propublica.org/congress/v1/116/bills/hres6.json', 'title': 'Adopting the Rules of the House of Representatives for the One Hundred Sixteenth Congress, and for other purposes.', 'latest_action': 'Motion to reconsider laid on the table Agreed to without objection.'}",2019-01-09,"{'yes': 232, 'no': 0, 'present': 0, 'not_voting': 3, 'majority_position': 'Yes'}","Adopting the Rules of the House of Representatives for the One Hundred Sixteenth Congress, and for other purposes","{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Agreeing to Title III of the Resolution,,"{'yes': 3, 'no': 192, 'present': 0, 'not_voting': 4, 'majority_position': 'No'}",Passed,http://clerk.house.gov/evs/2019/roll019.xml,16:50:00,"{'yes': 235, 'no': 192, 'present': 0, 'not_voting': 7}",http://clerk.house.gov/evs/2019/roll019.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/116/house/sessions/1/votes/19.json
116,House,1,20,"{'bill_id': 'hr264-116', 'number': 'H.R.264', 'sponsor_id': 'Q000023', 'api_uri': 'https://api.propublica.org/congress/v1/116/bills/hr264.json', 'title': 'Making appropriations for financial services and general government for the fiscal year ending September 30, 2019, and for other purposes.', 'latest_action': 'Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 9.'}",2019-01-09,"{'yes': 8, 'no': 225, 'present': 0, 'not_voting': 2, 'majority_position': 'No'}","Making appropriations for financial services and general government for the fiscal year ending September 30, 2019, and for other purposes","{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Motion to Recommit with Instructions,,"{'yes': 192, 'no': 2, 'present': 0, 'not_voting': 5, 'majority_position': 'Yes'}",Failed,http://clerk.house.gov/evs/2019/roll020.xml,17:00:00,"{'yes': 200, 'no': 227, 'present': 0, 'not_voting': 7}",http://clerk.house.gov/evs/2019/roll020.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/116/house/sessions/1/votes/20.json
116,House,1,21,"{'bill_id': 'hr264-116', 'number': 'H.R.264', 'sponsor_id': 'Q000023', 'api_uri': 'https://api.propublica.org/congress/v1/116/bills/hr264.json', 'title': 'Making appropriations for financial services and general government for the fiscal year ending September 30, 2019, and for other purposes.', 'latest_action': 'Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 9.'}",2019-01-09,"{'yes': 232, 'no': 0, 'present': 0, 'not_voting': 3, 'majority_position': 'Yes'}","Making appropriations for financial services and general government for the fiscal year ending September 30, 2019, and for other purposes","{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Passage,,"{'yes': 8, 'no': 188, 'present': 0, 'not_voting': 3, 'majority_position': 'No'}",Passed,http://clerk.house.gov/evs/2019/roll021.xml,17:09:00,"{'yes': 240, 'no': 188, 'present': 0, 'not_voting': 6}",http://clerk.house.gov/evs/2019/roll021.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/116/house/sessions/1/votes/21.json
116,House,1,22,"{'bill_id': 'hr267-116', 'number': 'H.R.267', 'sponsor_id': 'P000523', 'api_uri': 'https://api.propublica.org/congress/v1/116/bills/hr267.json', 'title': 'Making appropriations for the Department of Transportation, and Housing and Urban Development, and related agencies for the fiscal year ending September 30, 2019, and for other purposes.', 'latest_action': 'Received in the Senate and Read twice and referred to the Committee on Appropriations.'}",2019-01-10,"{'yes': 3, 'no': 227, 'present': 0, 'not_voting': 5, 'majority_position': 'No'}","Making appropriations for the Department of Transportation, and Housing and Urban Development, and related agencies for the fiscal year ending September 30, 2019, and for other purposes","{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Motion to Recommit with Instructions,,"{'yes': 190, 'no': 1, 'present': 0, 'not_voting': 8, 'majority_position': 'Yes'}",Failed,http://clerk.house.gov/evs/2019/roll022.xml,16:05:00,"{'yes': 193, 'no': 228, 'present': 0, 'not_voting': 13}",http://clerk.house.gov/evs/2019/roll022.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/116/house/sessions/1/votes/22.json
116,House,1,23,"{'bill_id': 'hr267-116', 'number': 'H.R.267', 'sponsor_id': 'P000523', 'api_uri': 'https://api.propublica.org/congress/v1/116/bills/hr267.json', 'title': 'Making appropriations for the Department of Transportation, and Housing and Urban Development, and related agencies for the fiscal year ending September 30, 2019, and for other purposes.', 'latest_action': 'Received in the Senate and Read twice and referred to the Committee on Appropriations.'}",2019-01-10,"{'yes': 232, 'no': 0, 'present': 0, 'not_voting': 3, 'majority_position': 'Yes'}","Making appropriations for the Department of Transportation, and Housing and Urban Development, and related agencies for the fiscal year ending September 30, 2019, and for other purposes","{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Passage,,"{'yes': 12, 'no': 180, 'present': 0, 'not_voting': 7, 'majority_position': 'No'}",Passed,http://clerk.house.gov/evs/2019/roll023.xml,16:15:00,"{'yes': 244, 'no': 180, 'present': 0, 'not_voting': 10}",http://clerk.house.gov/evs/2019/roll023.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/116/house/sessions/1/votes/23.json
116,House,1,24,"{'bill_id': 'hr265-116', 'number': 'H.R.265', 'sponsor_id': 'B000490', 'api_uri': 'https://api.propublica.org/congress/v1/116/bills/hr265.json', 'title': 'Making appropriations for Agriculture, Rural Development, Food and Drug Administration, and Related Agencies programs for the fiscal year ending September 30, 2019, and for other purposes.', 'latest_action': 'Received in the Senate and Read twice and referred to the Committee on Appropriations.'}",2019-01-10,"{'yes': 5, 'no': 228, 'present': 0, 'not_voting': 2, 'majority_position': 'No'}","Making appropriations for Agriculture, Rural Development, Food and Drug Administration, and Related Agencies programs for the fiscal year ending September 30, 2019, and for other purposes","{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Motion to Recommit with Instructions,,"{'yes': 192, 'no': 1, 'present': 0, 'not_voting': 6, 'majority_position': 'Yes'}",Failed,http://clerk.house.gov/evs/2019/roll024.xml,16:24:00,"{'yes': 197, 'no': 229, 'present': 0, 'not_voting': 8}",http://clerk.house.gov/evs/2019/roll024.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/116/house/sessions/1/votes/24.json
116,House,1,25,"{'bill_id': 'hr265-116', 'number': 'H.R.265', 'sponsor_id': 'B000490', 'api_uri': 'https://api.propublica.org/congress/v1/116/bills/hr265.json', 'title': 'Making appropriations for Agriculture, Rural Development, Food and Drug Administration, and Related Agencies programs for the fiscal year ending September 30, 2019, and for other purposes.', 'latest_action': 'Received in the Senate and Read twice and referred to the Committee on Appropriations.'}",2019-01-10,"{'yes': 233, 'no': 0, 'present': 0, 'not_voting': 2, 'majority_position': 'Yes'}","Making appropriations for Agriculture, Rural Development, Food and Drug Administration, and Related Agencies programs for the fiscal year ending September 30, 2019, and for other purposes","{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Passage,,"{'yes': 10, 'no': 183, 'present': 0, 'not_voting': 6, 'majority_position': 'No'}",Passed,http://clerk.house.gov/evs/2019/roll025.xml,16:32:00,"{'yes': 243, 'no': 183, 'present': 0, 'not_voting': 8}",http://clerk.house.gov/evs/2019/roll025.xml,YEA-AND-NAY,https://api.propublica.org/congress/v1/116/house/sessions/1/votes/25.json
